,Text,Prediction,Polarity,Subjectivity,LDA_pred_number
737,"breaking news: benjamin netanyahu's rivals have struck a deal to replace him, agreeing to a new coalition governmen ",['neutral'],0.13636363636363635,0.4545454545454545,Drama
738,"kims convenience, a sitcom about a korean canadian family that owns a convenience store, is not about food, per ",['neutral'],0.0,0.0,Politics
739,"breaking news: nasa is finally going back to venus, for the first time in more than three decades. and a second tim ",['neutral'],0.15,0.36666666666666653,Religion
740,the last two rounds of government stimulus checks significantly improved americans ability to buy food and pay hou ,['hate.speech'],0.1875,0.4708333333333333,Politics
741,"going viral is big business, and a group of ambitious black creators in atlanta is challenging the mostly white soc ",['hate.speech'],0.11666666666666667,0.4566666666666666,Religion
742,how to navigate the online deals  and duds  when amazon holds its annual prime day promotion later this month. ,['hate.speech'],0.0,0.0,Religion
743,rt @jessekgreen: the tonys have been a mix of fabulous and mortifying for years. now is the time to fix the mortifying part. my @nytimesthe,['neutral'],0.4,1.0,Action
744,"as interior secretary, deb haaland runs an agency once responsible for eradicating the homes, the culture and often ",['neutral'],0.2,0.55,Religion
745,breaking news: nasa will send two spacecraft to study venus for the first time since 1994. one will probe whether t ,['hate.speech'],0.25,0.3333333333333333,Religion
746,la crisis en la frontera entre marruecos y espaa en el enclave de ceuta ha revelado una estrategia de presin en m ,['neutral'],0.0,0.0,Cronaca
747,"many main street businesses may face a sort of economic equivalent of covid long-haul.""

we spent the last four mo ",['hate.speech'],0.15333333333333335,0.24,Religion
748,"a new, heavily annotated translation of hitlers mein kampf was published in france on wednesday, aiming to break ",['neutral'],-0.03181818181818183,0.4772727272727273,Religion
749,supporters of benjamin netanyahu and his likud party were working overtime to pressure right-wing israeli lawmakers ,['hate.speech'],0.0,0.0,Drama
750,paul hodgkins was caught on video breaching the senate while carrying a trump flag on jan. 6. he pleaded guilty wed ,['hate.speech'],-0.5,1.0,Cronaca
751,"in opinion

""women candidates are not looking for your approval or for preferential treatment,"" writes christine qu ",['neutral'],0.0,0.0,Religion
752,"the business: your hometown deli
its location: paulsboro, new jersey
its revenue last year: $13,976
its value on th ",['neutral'],0.06818181818181818,0.2606060606060606,Religion
753,"this 82-foot-long, see-through swimming pool in london sits more than 10 stories above the ground, bridging two hig ",['hate.speech'],0.25,0.3,Action
754,mapping where new york city's mayoral candidates have a greater share of donors reveals a detailed picture of the c ,['hate.speech'],0.34545454545454546,0.5681818181818182,Religion
755,"four years ago, the brooklyn nets were the worst team in the nba, famous for sparse crowds, blowout losses, weird you ",['hate.speech'],-0.3333333333333333,1.0,Action
756,"even if you dont have a fear of heights, you probably will not be able to try out the 82-foot-long, see-through swimm ",['hate.speech'],0.5,0.625,Action
757,"israels deeply divided parliament displayed a rare degree of consensus on wednesday, voting overwhelmingly to make ",['neutral'],0.26666666666666666,0.7666666666666666,Religion
758,it is difficult to overstate the significance to native people of deb haalands role as the first native american t ,['hate.speech'],-0.08333333333333333,0.4444444444444444,Religion
759,hackers with suspected ties to china breached the mtas computer systems in april. officials said the intrusion did ,['neutral'],0.0,0.0,Cronaca
760,"brazil has been averaging more than 60,000 new coronavirus cases each day. in the past three months alone, health o ",['neutral'],0.12878787878787878,0.4015151515151516,Politics
761,"rt @nytimesbooks: at night all blood is black, a novel about a black soldier fighting for france in world war i, has won the internationa",['hate.speech'],-0.16666666666666666,0.43333333333333335,Cronaca
762,naftali bennett and yair lapid have joined forces to try and unseat prime minister benjamin netanyahu. but even if ,['hate.speech'],0.0,0.0,Drama
763,"in opinion

sports fans want the joy of the unexpected, the giddy sense of discovery that comes with being the tea ",['hate.speech'],0.45,0.6,Drama
764,crime trends are complicated: criminologists still have not reached a consensus on what caused the big national cri ,['hate.speech'],-0.25,0.55,Cronaca
765,4. were cities that decreased their police budgets in 2020 more susceptible to murder increases than other cities?,['hate.speech'],-0.00833333333333334,0.525,Religion
766,"3. was last years murder increase widespread, or did it occur mainly in big cities?",['hate.speech'],0.0,0.08333333333333334,Politics
767,2. one type of property crime went up last year. what was it?,['hate.speech'],0.0,0.06666666666666668,Action
768,1. did overall crime in the you.s. go up or down last year? or did it stay about the same?,['hate.speech'],-0.038888888888888896,0.12013888888888888,Religion
769,crime has emerged as a significant issue in the you.s. during the pandemic. but context can be lost amid the headline ,['hate.speech'],0.375,0.875,Religion
770,"rt @karaswisher: discussing my sway interviews with @theleadcnn anchor @jaketapper, @bellingcat founder @eliothiggins and @snaps @evanspie",['neutral'],0.0,0.0,Religion
771,"naftali bennett, who may become israels next prime minister, is a former high-tech entrepreneur best known for ins ",['neutral'],0.3333333333333333,0.1,Drama
772,"this 82-foot-long, see-through swimming pool in london sits more than 10 stories above the ground, bridging two hig ",['hate.speech'],0.25,0.3,Action
773,"with early voting in new york city's mayoral primary set to begin on june 12, the leading democratic candidates vee ",['hate.speech'],0.21212121212121213,0.41818181818181815,Religion
774,"a proposal to construct a 20-foot tall, six-mile long seawall in miami for storm surge protection has forced south ",['hate.speech'],-0.17500000000000002,0.30000000000000004,Cronaca
775,"with stores ending mask requirements, workers are anxious about shoppers going barefaced. the change's effect seems ",['neutral'],-0.25,1.0,Religion
776,rt @jessgrose: i definitely want to equalize the mental load in my home but i also want to lie in bed and watch my murder shows at the end,['hate.speech'],-0.05,0.35,Politics
777,four of the largest child care providers in the you.s. have agreed to offer free child care to parents and caregivers ,['neutral'],0.4,0.8,Action
778,rt @noamscheiber: i am already taking prescription meds for anxiety. i had to increase my dosage to keep my heart from racing. for workers,['hate.speech'],0.0,0.0,Politics
779,"katie hobbs, arizonas democratic secretary of state, who gained prominence for defending the states electoral sys ",['hate.speech'],0.0,0.0,Religion
780,failed drug test confirmed for kentucky derby winner medina spirit. ,['hate.speech'],-0.04999999999999999,0.65,Cronaca
781,americas next round is on anheuser-busch. the brewing company that produces budweiser said it would offer people i ,['neutral'],-0.1,0.2,Action
782,rt @jennymedina: arizona's secretary of state @katiehobbs is running for governor. hobbs has risen to national fame as she has aggressively,['neutral'],0.0,0.0,Religion
783,cracks have formed in vietnams once-robust pandemic defense: an outbreak at a ho chi minh city church and the emer ,['hate.speech'],0.0,0.0,Cronaca
784,"this was not a riot. this was a massacre. a century after a white mob in tulsa, oklahoma, destroyed a vibrant bla ",['hate.speech'],0.08333333333333333,0.16666666666666666,Religion
785,a police chief in pennsylvania who threatened a critic with false arrest unless the person deleted facebook posts a ,['hate.speech'],-0.22500000000000006,0.3,Politics
786,rt @nytimesmusic: garbages shirley manson thrives on unapologetic heroines.  ,['hate.speech'],0.0,0.0,Politics
787,the second debate among the eight major democratic candidates for new york city mayor takes place tonight from 7 to ,['hate.speech'],0.06628787878787877,0.3181818181818182,Religion
788,"a 41-year-old man in china is the first known human to be infected with a strain of bird flu known as h10n3, accord ",['hate.speech'],0.125,0.21666666666666667,Drama
789,"breaking news: the kentucky derby winner medina spirits positive drug test was confirmed. the colt, trained by sev ",['hate.speech'],0.3136363636363637,0.7727272727272727,Religion
790,"rt @alanblinder: big kentucky derby news via @joedrape: the lab result is in, and medina spirit is on the brink of being disqualified. http",['hate.speech'],0.0,0.1,Politics
791,"since emerging as an elite tennis player, naomi osaka has achieved great success, but dramatic developments and ang ",['neutral'],0.22222222222222224,0.45,Politics
792,"rt @nytmag: kevin durant has the sort of transcendental galaxy brain that likes to rise up very high, and then higher,  @shamblanderson wri",['hate.speech'],0.22899999999999998,0.601,Politics
793,"rt @priyakrishna: with the last season of kim's convenience dropping on netflix tomorrow, here's my story on how, through its food, the sho",['hate.speech'],0.0,0.06666666666666668,Politics
794,the biden administration on tuesday said it would suspend the oil drilling leases in alaska's arctic national wildl ,['hate.speech'],0.0,0.0,Drama
795,how many words can you make with 7 letters? try todays spelling bee.  ,['hate.speech'],0.5,0.5,Religion
796,one million students and teachers emptied out of new york citys school buildings last year. a network of staffers ,['neutral'],0.06818181818181818,0.2606060606060606,Drama
797,dangerously hot conditions and triple-digit temperatures are forecast for the western you.s. this week. temperatures ,['hate.speech'],0.125,0.425,Religion
798,crime has emerged as a significant issue in the you.s. during the pandemic. but context can be lost amid the headline ,['hate.speech'],0.375,0.875,Religion
799,here's what you need to know about traveling to europe from the you.s. this summer. ,['hate.speech'],0.0,0.0,Religion
800,"mlb will celebrate on wednesday the inaugural lou gehrig day, designed to honor his magnificent career and to help ",['neutral'],1.0,1.0,Religion
801,"rt @elizashapiro: meet the people who stayed in nyc schools when everyone else was gone: custodians, cooks, nurses, maintenance workers. 
t",['hate.speech'],0.0,0.0,Drama
802,india canceled national exams for more than a million 12th graders. the decision showed that concerns over the spre ,['neutral'],0.5,0.5,Politics
803,"rt @dleonhardt: bottom line: it's early. but so far, the c.d.c. looser new mask guidelines have not led to an increase in cases - and the g",['neutral'],0.11212121212121212,0.5848484848484848,Religion
804,the discovery of decapitated skeletons from the third century in britain sheds light on how the romans used capital ,['neutral'],0.2,0.35,Religion
805,"rt @hirokotabuchi: a startling new analysis of emissions data shows that five of the oil &amp; gas industrys top ten emitters of methane, a po",['hate.speech'],0.03409090909090909,0.3636363636363637,Drama
806,"in opinion

""osakas abstention has only proved the scale of her influence,"" writes @lindsaycrouse. ""if the organiz ",['hate.speech'],0.0,1.0,Religion
807,news analysis: the criminal inquiry into donald trump and his business looms over the race for manhattan district a ,['hate.speech'],-0.4,0.55,Religion
808,rt @_stephencastle: the cell where oscar wilde spent 18 months after being jailed for being gay still exists. but plans to open it up to th,['hate.speech'],0.10555555555555557,0.3944444444444444,Cronaca
809,"rt @raphaelminder: with one quarter of the eu's bike production, portugal is riding a boom that has speeded up during the pandemic, as more",['neutral'],0.5,0.5,Action
810,"sen. joe manchin, a democrat from west virginia, has become the make-or-break legislator of president bidens agend ",['hate.speech'],0.0,0.0,Action
811,"melanie stansbury, a democrat and an environmental policy expert, won a special house election in new mexico on tue ",['neutral'],0.24675324675324675,0.512987012987013,Action
812,"moroccos military let as many as 12,000 migrants cross the border to ceuta, a spanish enclave in north africa, ove ",['hate.speech'],0.1,0.15,Politics
813,births in sri lankas zoos rose 25% over the past year as lockdowns kept visitors away. some local zoo animals even ,['hate.speech'],0.11666666666666665,0.4,Politics
814,"toni tipton-martin, a writer and editor who has fostered the appreciation of african-american cooking, will receive ",['neutral'],0.0,0.0,Drama
815,rt @jonesieman: new: two leading candidates in the race to be manhattan district attorney have history with the trump administration that c,['hate.speech'],0.13636363636363635,0.4545454545454545,Religion
816,an opposition activist in belarus made an apparent suicide attempt in court on tuesday after claiming that investig ,['neutral'],0.05,0.35,Politics
817,"portugal, the eus largest bike-manufacturing country, is building new factories and hiring workers to keep up with ",['hate.speech'],0.13636363636363635,0.4545454545454545,Drama
818,"many countries have been hit by shortages of key goods as the pandemic upended global supply chains.

the disruptio ",['hate.speech'],0.16666666666666666,0.5,Drama
819,"a 41-year-old man in china is the first known human to be infected with a strain of bird flu known as h10n3, accord ",['hate.speech'],0.125,0.21666666666666667,Drama
820,vietnam prided itself on successfully containing the coronavirus. but the countrys luck may be running out as it f ,['hate.speech'],0.75,0.95,Religion
821,"tencents popularity may help it avoid trouble with beijing, our columnist li yuan writes. but its vast power could ",['neutral'],-0.1,0.6,Cronaca
822,"rt @alanblinder: naomi osaka was not the first elite athlete to speak out about mental health. if recent history is a guide, she will not b",['hate.speech'],0.05,0.2611111111111111,Politics
823,"the largest ship in the iranian navy caught fire and sank in the gulf of oman, semiofficial news agencies reported. ",['hate.speech'],0.0,0.0,Drama
824,"kelly, an elephant who weighs over 7,400 pounds, was able to grab a tortilla chip without breaking it. 

elephants ",['hate.speech'],0.5,0.625,Politics
825,"rt @patrickkingsley: israelis hold their breath today as the opposition scrambles to meet a midnight deadline to replace bibi

but many pal",['neutral'],0.5,0.5,Drama
826,"""'its summertime, you need to smile a bit more, be more happy,'"" a student who experiences summer seasonal affecti ",['hate.speech'],0.525,0.525,Politics
827,"seeing little hope for change from a new israeli government, many palestinians are focused on a shift toward a camp ",['neutral'],0.14962121212121213,0.4848484848484849,Religion
828,a police chief in pennsylvania who threatened a critic with false arrest unless the person deleted facebook posts a ,['hate.speech'],-0.22500000000000006,0.3,Politics
829,"bo burnham's new netflix special, ""inside,"" is a ""feat, the work of a gifted experimentalist whose craft has caught ",['hate.speech'],0.3311688311688312,0.6753246753246754,Religion
830,"a new study shows that elephants use their trunks to apply suction to grab food, a behavior previously thought to b ",['neutral'],-0.015151515151515154,0.3106060606060606,Religion
831,an opposition activist in belarus made an apparent suicide attempt in court on tuesday after claiming that investig ,['neutral'],0.05,0.35,Politics
832,"one of the most conservative texas state legislative sessions ended this week, with bills that had died in previous ",['hate.speech'],0.16666666666666669,0.3333333333333333,Cronaca
833,"in opinion

""the you.s. economy before the pandemic was incredibly dependent on an abundance of low-wage, low-hours j ",['hate.speech'],0.9,0.9,Drama
834,president biden's decision to install vice president harris as the leader of an effort to beat back bills in states ,['hate.speech'],0.0,0.0,Drama
835,"in opinion

""osakas abstention has only proved the scale of her influence,"" writes @lindsaycrouse. ""if the organiz ",['hate.speech'],0.0,1.0,Religion
836,"a century after a white mob destroyed a vibrant black community in tulsa and shot people in the streets, president ",['hate.speech'],0.0,0.25555555555555554,Religion
837,"melanie stansbury, a democrat and an environmental policy expert, won a special house election in new mexico on tue ",['neutral'],0.24675324675324675,0.512987012987013,Action
838,"michael flynn, a former national security adviser, suggested at an event affiliated with the qanon conspiracy theor ",['neutral'],0.0,0.0,Cronaca
839,"between 1969 and 1975, the communicative arts academy was a vital hub for a community largely excluded from los ang ",['neutral'],0.15714285714285714,0.4142857142857143,Cronaca
840,"kate winslet said she's been bowled over by how audiences have fallen in love with her ""mare of easttown"" character ",['hate.speech'],0.5,0.6,Cronaca
841,"one 20-minute recipe. one bowl of wide, savory noodles. ",['hate.speech'],-0.1,0.4,Drama
842,"the new york city mayors race is tightening ahead of a crucial debate, and democratic hopefuls are sharpening atta ",['hate.speech'],0.06818181818181818,0.7272727272727273,Religion
843,animals are being forced to contend with busy roadways as climate change and expanding infrastructure continue to e ,['neutral'],-0.10000000000000002,0.25,Cronaca
844,"new mexico's vaccine incentive program, called ""vax to the max,"" is offering $5 million as a grand prize. it's one ",['neutral'],0.3181818181818182,0.7272727272727273,Politics
845,"intentionally or not, osaka stands at the leading edge of a broad, transformational movement in athlete empowermen ",['hate.speech'],0.0625,0.3125,Action
846,a jewish family whose relatives had their artworks looted by the nazis said on tuesday they were giving up their cl ,['hate.speech'],0.0,0.0,Action
847,"rt @danielle_ivory: the @nytimes has tracked covid deaths in long-term care facilities for more than a year.

we've identified at least 184",['neutral'],0.1,0.45,Religion
848,"president biden on tuesday issued apresidential proclamation recognizing june as pride month, vowing to fight for ",['hate.speech'],0.0,0.0,Religion
849,"theres a connection between interest in the sport and exposure to the biggest names in the game, a usta spokesma ",['hate.speech'],-0.4,0.4,Religion
850,"read this weeks modern love in miniature, featuring reader-submitted stories of no more than 100 words. ",['hate.speech'],0.15,0.4666666666666666,Religion
851,memorial day weekend typically kicks off a three-month summer season for violent crime in the you.s. the question now ,['hate.speech'],-0.4833333333333333,0.75,Religion
852,"rt @hirokotabuchi: as climate change drives more animals to move in search of cooler, moister conditions, they will have to contend with bu",['neutral'],0.5,0.5,Cronaca
853,athletes and researchers say disclosures about mental health by prominent players like naomi osaka make it far more ,['neutral'],0.25,0.675,Politics
854,"rt @thesteinline: mavericks/clippers shifts back to la with dallas trying to avoid another doozy of a collapse and the clippers, as predict",['neutral'],0.0,0.0,Cronaca
855,president biden has directed vice president kamala harris to lead democrats in a sweeping legislative effort to pro ,['hate.speech'],0.0,0.0,Drama
856,june is peak season for supreme court decisions. heres a look into the biggest rulings expected to come this month ,['hate.speech'],-0.1,0.4,Religion
857,animals are being forced to contend with busy roadways as climate change and expanding infrastructure continue to e ,['neutral'],-0.10000000000000002,0.25,Cronaca
858,the biden administration said it would suspend the oil drilling leases in alaska's arctic national wildlife refuge ,['hate.speech'],0.0,0.0,Drama
859,"viacomcbs used a tax shelter to sell rights to its shows and films  such as spongebob, star trek and mission: ",['neutral'],0.0,0.5,Drama
860,the top editor of an influential medical journal will step down following an outcry over comments made on the journ ,['neutral'],0.08611111111111111,0.22222222222222224,Drama
861,"the white house said that a breach at jbs, the worlds largest meat processor, was a ransomware attack, as some of ",['hate.speech'],0.0,0.0,Drama
862,"this summery bundt packs a double dose of strawberry flavor, so use the very best ones you can find. ",['hate.speech'],0.5,0.195,Religion
863,"activists and lawmakers are trying to convert the victorian jail in reading, england, where oscar wilde was incarce ",['hate.speech'],-0.1,0.0,Action
864,"i dont want people to forget that a wildlife crossing is like a band-aid, said one environmentalist. the structu ",['hate.speech'],0.0,0.0,Cronaca
865,"funding these structures is a challenge, but that may get easier: a bipartisan senate version of the transportation ",['hate.speech'],0.0,0.0,Drama
866,there are one million to two million collisions in the you.s. between vehicles and large animals each year. in places ,['hate.speech'],0.21428571428571427,0.42857142857142855,Politics
867,new structures have gone up across the you.s. to facilitate animal crossings. images from trail cameras show how deer ,['hate.speech'],0.13636363636363635,0.4545454545454545,Drama
868,animals are being forced to contend with busy roadways as climate change and expanding infrastructure continue to e ,['neutral'],-0.10000000000000002,0.25,Cronaca
869,"in 2019, cece telfer became the first openly transgender woman to win an ncaa title. now, shes aiming to qualify f ",['hate.speech'],0.35000000000000003,0.4111111111111112,Action
870,"watch live: president biden is speaking in tulsa, oklahoma, to commemorate the 1921 massacre in greenwood, the city ",['hate.speech'],0.13636363636363635,0.5,Religion
871,"naomi osaka, una superestrella del deporte, se retir del abierto de francia tras ser multada por faltar a una rue ",['neutral'],0.0,0.0,Drama
872,"in opinion 

once, i was a 12-year-old boy listening to cicadas through an open window on a hot summer night, wri ",['hate.speech'],0.125,0.675,Politics
873,"coronavac, the coronavirus vaccine made by the chinese pharmaceutical company sinovac, has been authorized for emer ",['neutral'],0.0,0.0,Action
874,breaking news: president biden is said to be suspending the oil drilling leases in alaska's arctic national wildlif ,['hate.speech'],0.0,0.0,Drama
875,"nikki fried, floridas agriculture commissioner, announced her bid for governor on tuesday, casting herself as the ",['hate.speech'],0.0,0.0,Drama
876,the supreme court ruled monday that tribal police officers may sometimes detain and search non-native americans on ,['hate.speech'],0.0,0.0,Politics
877,the covid vaccine is free. but some unvaccinated adults in the you.s. say worries about a surprise bill are why they ,['hate.speech'],0.4,0.8,Politics
878,"what do people in the you.s. think about healthcare, religion and gay rights? heres how the public is divided on key ",['hate.speech'],0.1388888888888889,0.5499999999999999,Religion
879,"on june 19, 1865, enslaved african-americans in galveston, texas, were told they were free. here's how people in ci ",['hate.speech'],0.4,0.8,Politics
880,"in opinion

theres a sexual assault crisis in the military. a republican senator, a former air force prosecutor an ",['hate.speech'],0.13333333333333333,0.3111111111111111,Drama
881,"new yorkers have been filling the citys parks and green spaces, celebrating the joy of being together, as virus re ",['hate.speech'],0.24545454545454545,0.3181818181818182,Drama
882,"more than 1 million new yorkers have downloaded the states vaccine passport, known as the excelsior pass. but in o ",['neutral'],0.3181818181818182,0.4772727272727273,Religion
883,"rt @bymikebaker: the historic drought in the west is entering a volatile phase. 

here's the story at the oregon-california border, where s",['hate.speech'],0.0,0.0,Action
884,"by formally recognizing june as pride month, president biden draws a stark contrast with his predecessor, donald tr ",['hate.speech'],-0.2,0.6,Religion
885,"rt @nickatnews: new: rosanne boyland had never voted before 2020. 

she had several drug convictions that barred her from registering, and",['hate.speech'],0.06818181818181818,0.2272727272727273,Cronaca
886,"a drought crisis has erupted in the klamath basin along the california-oregon border, with salmon dying en masse an ",['neutral'],0.0,0.0,Action
887,"more people in cities lack broadband access than in rural areas of the you.s., but lawmakers in washington are primar ",['hate.speech'],0.25,0.25,Religion
888,"rt @edmundlee: new, how @viacomcbs avoided paying $4 billion in you.s. taxes through a labyrinthine overseas tax structure: ",['neutral'],0.13636363636363635,0.4545454545454545,Drama
889,a republican-led campaign to block curriculums that emphasize systemic racism could have deep ramifications for how ,['hate.speech'],0.0,0.4,Politics
890,"in opinion

ezra klein spoke with barack obama about how he believes america has changed since his time in office. ",['hate.speech'],0.0,0.0,Action
891,"giovanni brusca, an italian mobster who killed a judge and dissolved a 14-year-old boy in acid before becoming a po ",['hate.speech'],0.08333333333333333,0.2833333333333334,Cronaca
892,"in a special election in new mexico to replace deb haaland, the interior secretary, democrats are taking no chances ",['hate.speech'],0.24675324675324675,0.512987012987013,Drama
893,"rt @ezraklein: so i sat down with this guy last week to talk about winning over skeptical voters, the things he didn't say when he was pres",['hate.speech'],-0.03888888888888889,0.4013888888888889,Religion
894,moderna has applied for full fda approval of its coronavirus vaccine for people 18 and older. the vaccine was autho ,['neutral'],0.2583333333333333,0.44166666666666665,Religion
895,"as a choreographer and dancer in the 1940s, si-lan chen sought to represent a range of ethnic groups, but audiences ",['hate.speech'],0.0,0.0,Drama
896,"instead of purging or keeping friends, think about how much time and emotional energy you invest in them. here's ho ",['hate.speech'],0.1,0.425,Politics
897,almost all psychologists and academics agree: there is not enough affordable mental health care for everyone who ne ,['neutral'],-0.05,0.35,Action
898,president biden will pledge to boost federal contracts to minority-owned businesses and rollback trump-era policies ,['neutral'],0.0,0.0,Drama
899,the drive to enact a sweeping elections overhaul is faltering in the senate. with a self-imposed labor day deadline ,['hate.speech'],0.0,0.0,Politics
900,"three new tv documentaries mark the 100th anniversary of the tulsa massacre.

each carries the story into the pres ",['hate.speech'],0.13636363636363635,0.4545454545454545,Drama
901,"tour companies are reporting a resurgence in interest for summer and fall ""bucket-list"" trips to iconic sites, not ",['hate.speech'],0.5,0.5,Drama
902,"new york states excelsior pass is the first government-issued vaccine passport in the you.s.

officials hope the app ",['neutral'],0.19318181818181815,0.3939393939393939,Religion
903,"those with winter seasonal affective disorder (sad) tend to oversleep and overeat, while people with summer sad  t ",['hate.speech'],-0.5,1.0,Cronaca
904,the tokyo olympics are set to begin next month. here are some of the big names from around the world to watch out f ,['hate.speech'],0.0,0.05,Politics
905,dangerously hot conditions and triple-digit temperatures are forecast for the western you.s. this week. in some areas ,['hate.speech'],0.125,0.425,Religion
906,"rt @michaelpaulson: broadways reopening is coming even sooner. ""pass over,"" a three-actor, 85-minute play, plans to start aug. 4. playwrig",['hate.speech'],0.0,0.0,Cronaca
907,"in opinion

ezra klein interviews barack obama: the former president thinks americans are less persuadable now than ",['hate.speech'],-0.08333333333333333,0.03333333333333333,Religion
908,"many countries have been hit by shortages of key goods as the pandemic upended global supply chains.

the disruptio ",['hate.speech'],0.16666666666666666,0.5,Drama
909,"pope francis broadened the catholic churchs definition of sexual abuse, revising the vaticans code of canon law t ",['hate.speech'],0.25,0.4666666666666667,Action
910,"california, in an effort to protect its dwindling population of western monarch butterflies, put forward a $1 milli ",['neutral'],0.0,0.0,Politics
911,"rt @danagoldstein: ""mr. jones, in an interview, could not cite any examples of such teaching taking place now in ohio."" our piece on the cr",['hate.speech'],0.0,0.5,Drama
912,"rt @aliwatkins: new, finally, from me: a wild, ranchland tale yanked from a western noir. ominous notes. dead animals, left as warnings. mi",['neutral'],0.006060606060606058,0.3757575757575757,Religion
913,rt @petersgoodman: this is how the world ran out of everything. our story on the global shortages and how business overdid it with just in,['neutral'],0.0,0.0,Drama
914,"israel has lifted most of its covid restrictions, allowing vaccinated and unvaccinated citizens equal access to res ",['neutral'],0.25,0.375,Action
915,seven european countries began issuing digital covid travel certificates on tuesday. the document records a person ,['hate.speech'],0.0,0.0,Politics
916,rt @dslotnik: we need to realize that as much as we want a magic piece of software to be able to tell us whether the person next to us is,['neutral'],0.3,0.45625,Politics
917,"rt @ikershner: israel's covid rates are so low that months after pioneering a green pass system limiting access to indoor restaurants, cult",['hate.speech'],-0.1,0.3,Action
918,how many words can you make with 7 letters? try todays spelling bee.  ,['hate.speech'],0.5,0.5,Religion
919,"president biden will meet with survivors of the 1921 tulsa massacre on tuesday, 100 years after a white mob destroy ",['hate.speech'],-0.1,0.0,Religion
920,"whats to be done when your job includes tasks that pose mental health risks?

our @dealbook newsletter looks at th ",['hate.speech'],-0.1,0.2,Action
921,rt @taraparkerpope: one thing we learned from our fresh start challenge is there is a lot of uncertainty out there. here's some advice to h,['hate.speech'],0.3,0.5,Cronaca
922,"republican lawmakers across the you.s. have passed bills to block curriculums that emphasize systemic racism.

their ",['hate.speech'],0.0,0.0,Politics
923,"rt @mujmash: i have never seen anything like this.
 
sri lanka is investigating the crew of a cargo ship that's been on fire off its coas",['hate.speech'],0.0,0.0,Cronaca
924,"a century ago, a prosperous black neighborhood perished in the tulsa race massacre at the hands of a white mob. hun ",['hate.speech'],-0.08333333333333333,0.21666666666666667,Religion
925,"the coronavirus has killed 32 lawmakers in the democratic republic of congo, more than 5% of its parliament.

the c ",['hate.speech'],0.15,0.25,Politics
926,"""naomi osaka, a superstar in the sport, pulled out of the french open after she was fined for skipping a news confe ",['hate.speech'],0.0,0.25,Politics
927,"kate winslet said she's been bowled over by how audiences have fallen in love with her ""mare of easttown"" character ",['hate.speech'],0.5,0.6,Cronaca
928,"""for the past four decades, you.s. economic debate has been dominated by an ideology fundamentally opposed to spendin ",['hate.speech'],-0.024999999999999998,0.225,Religion
929,"a century after the tulsa massacre, when a prosperous black neighborhood was attacked by a white mob, the you.s. face ",['hate.speech'],-0.08333333333333333,0.21666666666666667,Religion
930,"while most you.s. prison systems have struggled to inoculate inmates, some have outperformed vaccination rates among ",['hate.speech'],0.5,0.5,Cronaca
931,"rt @suilee: 1. i recently interviewed three single men who got vasectomies in china. all of them were childless. their ages: 29, 27, 24. my",['hate.speech'],-0.03571428571428571,0.23214285714285715,Drama
932,illinois would become the first state to stop the police from using deceptive tactics when interrogating young peop ,['hate.speech'],0.175,0.3666666666666667,Religion
933,"a cargo ship has been burning off the coast of sri lanka for 12 days, sending toxic chemicals and tons of plastic i ",['neutral'],0.0,0.0,Cronaca
934,the postal service announced plans on friday to raise the price of a first-class postage stamp to 58 cents from 55 ,['neutral'],0.0,0.0,Religion
935,rt @keithbradsher: one of the more unusual categories of chinese infrastructure spending: building urban parks. construction has moved into,['hate.speech'],0.175,0.375,Drama
936,almost all psychologists and academics agree: there is not enough affordable mental health care for everyone who ne ,['neutral'],-0.05,0.35,Action
937,"i feel for naomi, and i wish i could give her a hug because i have been in those situations, said serena williams. ",['hate.speech'],0.0,0.0,Drama
938,"california, in an effort to protect its dwindling population of western monarch butterflies, put forward a $1 milli ",['neutral'],0.0,0.0,Politics
939,"new york states excelsior pass is the first government-issued vaccine passport in the you.s.

officials hope the app ",['neutral'],0.19318181818181815,0.3939393939393939,Religion
940,the belgian embassy in south korea said it would recall its ambassador after his wife was caught on cctv slapping a ,['hate.speech'],0.0,0.0,Cronaca
941,"in opinion

joe and the administration are essentially finishing the job, barack obama tells ezra klein. the form ",['hate.speech'],0.0,0.3,Religion
942,i have suffered long bouts of depression since the us open in 2018 and i have had a really hard time coping with t ,['neutral'],-0.11388888888888887,0.4805555555555556,Politics
943,"rt @smervosh: the you.s. covid situation is the best it's ever been. 
50% of people have at least 1 shot, and cases have plummeted.

so it's",['hate.speech'],0.35,0.35,Politics
944,news that couples in china would be allowed to have three children was trumpeted by state media. but intense workpl ,['hate.speech'],0.2,1.0,Drama
945,the covid variant that has contributed to a surge in india has been renamed delta under a new system by the who. sc ,['neutral'],0.13636363636363635,0.4545454545454545,Religion
946,"older people are claiming a share of the social media spotlight in south korea, where a greynaissance is helping ",['hate.speech'],0.1,0.2,Action
947,a nationwide program to build parks in china is transforming cities and providing green spaces for residents who ar ,['hate.speech'],-0.2,0.3,Drama
948,the chinese government has encouraged couples to have more babies in a bid to avert a looming demographic crisis. b ,['hate.speech'],0.25,0.25,Action
949,"rt @harinyt: my first priority is my stomach, mr. kumar said. if my stomach is not filled i will die even before corona.
delhi reopens",['hate.speech'],0.024999999999999998,0.6166666666666667,Drama
