#,Text,Prediction,Polarity,Subjectivity,LDA_pred_number
243," the truffle hunters

you have to be rich to be a connoisseur of wild truffles ... but 'the truffle hunters' remi ",['hate.speech'],0.2375,0.575,Religion
244," about endlessness

for most of us, in between moments of despair and joy, there are long stretches of just getti ",['neutral'],0.4166666666666667,0.3666666666666667,Drama
245," the disciple

its one of the best movies of the year, a luminous examination of what it means to pursue a dream ",['hate.speech'],1.0,0.3,Politics
246,"here are the best movies of 2021 so far, from times film critic @szacharek ",['hate.speech'],0.55,0.65,Action
247,the you.s. government's long-awaited ufo report is here. its findings? \_()_/ ,['hate.speech'],0.0,0.0,Politics
248,"""the united states has the capacity to transform the dynamics of infection without jeopardizing its own recovery; t ",['hate.speech'],0.6,1.0,Action
249,"joe biden's allies and even some republicans say that if the long weeks of infrastructure negotiations fail, the pr ",['hate.speech'],-0.275,0.35,Cronaca
250,"with gun violence typically increasing in the summer months, experts are raising concerns that the season will see ",['hate.speech'],-0.16666666666666666,0.5,Drama
251,"wildfires are getting worse, so why is the you.s. still building homes with wood? ",['hate.speech'],-0.4,0.6,Religion
252,"rt @josiahbates: with gun violence typically increasing in the summer months, activists are raising concerns that this upcoming season will",['hate.speech'],-0.16666666666666666,0.5,Drama
253,"rt @ariahychen: secluded to one hotel floor, training in a makeshift gym, daily covid tests, no talking at mealtimes and no interaction wit",['hate.speech'],0.0,0.0,Politics
254,"rt @maddiecarlisle2: i wrote about qualified immunity, the controversial doctrine that has become a key sticking point as congress pushes f",['hate.speech'],0.275,0.975,Religion
255,"review: documentary ""all light, everywhere"" examines the limits of police body camerasand our own perceptions ",['hate.speech'],0.3333333333333333,0.5666666666666667,Drama
256,the australian olympic softball squad is one of the first teams to arrive for the tokyo games. here's what it's lik ,['hate.speech'],0.125,0.16666666666666666,Action
257,"review: stephen king adaptation ""lisey's story"" is mawkish, dull and too long by half ",['neutral'],-0.16944444444444445,0.3555555555555556,Drama
258,the debate over qualified immunity is at the heart of police reform. heres what to know  ,['hate.speech'],0.0,0.0,Religion
259,"""its a david and goliath situation."" a viral tiktok accusing converse of stealing a sneaker look sheds light on ho ",['hate.speech'],0.4,0.7,Politics
260,"today's daily spotlight:

as opposition mounts to the tokyo olympics, here's what it's like for some of the first a ",['hate.speech'],0.125,0.16666666666666666,Action
261,"for far too long, says @trevor_stuurman, the african narrative has been hijacked by outsiders, first by colonial in ",['hate.speech'],0.075,0.4333333333333333,Action
262,"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0,Cronaca
263,find out why @izareal is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0,Cronaca
264,"wildfires are getting worse, so why is the you.s. still building homes with wood? ",['hate.speech'],-0.4,0.6,Religion
265,"as climbing makes its olympic debut, american climber @kyracondie hopes to elevate diversity and inclusion in the s ",['hate.speech'],0.0,0.0,Cronaca
266,"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2,Religion
267,"""as a black author whos always expressly desired to write for black people, @azemezi is at a moment in their caree ",['hate.speech'],-0.16666666666666666,0.43333333333333335,Politics
268,the best tv shows of 2021 so far ,['neutral'],0.55,0.65,Action
269,find out why anthony ramos (@aramosofficial) is part of times newest class of next generation leaders ,['neutral'],0.0,0.0,Cronaca
270,inside the israeli town that sits on the divide between jews and arabs ,['hate.speech'],0.0,0.0,Drama
271,israeli prime minister benjamin netanyahu's opponents push for a quick vote to end his 12-year rule ,['hate.speech'],0.3333333333333333,0.5,Drama
272,"to be different is not a problem.

find out why @mory_sacko_ is part of times newest class of next generation le ",['neutral'],0.0,0.3,Cronaca
273,"as opposition to the tokyo olympics mounts, here's what it's like for some of the first athletes to arrive ",['hate.speech'],0.25,0.3333333333333333,Action
274,"""separate beds are a bad sign"" and 5 other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333,Drama
275,find out why zarifa ghafari is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0,Cronaca
276,"2021 could be the biggest wedding year ever. but are guests ready to gather?
",['hate.speech'],0.2,0.5,Drama
277,"twin sisters anna and mizuki nakajima are creating space for women in the gaming worldand it's paying off.

find o ",['hate.speech'],0.0,0.0,Action
278,"on june 16, you.s. president joe biden and russian president vladimir putin are to meet face to face for the first ti ",['hate.speech'],0.125,0.16666666666666666,Religion
279,i do not regret speaking out. i never will regret speaking out. find out why grace tame (@tamepunk) is part of ti ,['neutral'],-0.21666666666666667,0.21666666666666667,Religion
280,everything to know about the origins of cruella de vil before watching the new disney movie ,['hate.speech'],0.13636363636363635,0.4545454545454545,Action
281,the pandemic revealed how much we hate our jobs. now we have a chance to reinvent work ,['neutral'],-0.8,0.9,Drama
282,"as climbing makes its olympic debut, american climber @kyracondie hopes to elevate diversity and inclusion in the s ",['hate.speech'],0.0,0.0,Cronaca
283,"nicole chung: ""i'm tired of trying to educate white people about anti-asian racism"" ",['hate.speech'],-0.2,0.35,Action
284,.@lisadtaddeo is exposing the raw reality of womens sexual desires and traumas ,['hate.speech'],0.1346153846153846,0.6474358974358975,Drama
285,36 new books you need to read this summer ,['hate.speech'],0.13636363636363635,0.4545454545454545,Action
286,"introducing the newest class of next generation leaders, featuring trendsetters and trailblazers who are guiding th ",['hate.speech'],0.0,0.0,Cronaca
287,"eight questions with theoretical physicist carlo rovelliincluding quantum, cats and why we should forget about time ",['hate.speech'],0.0,0.1,Cronaca
288,the best albums of 2021 so far ,['hate.speech'],0.55,0.65,Action
289,"""black girls fall in love all the time."" @nicolayoon on her new book ""instructions for dancing"" and the importance ",['hate.speech'],0.15656565656565655,0.4959595959595959,Cronaca
290,"sid mohasseb: ""the you.s. has failed to persuade americans to get vaccines. here's how it should course-correct"" ",['neutral'],-0.5,0.3,Drama
291,"people of color telling their stories on a big stage is something that we just havent had, for forever. anthony ",['hate.speech'],0.0,0.1,Drama
292,the you.s. vaccination effort is leaving its most vulnerable residents behind ,['neutral'],-0.13333333333333333,0.5666666666666667,Religion
293,"in central america, hurricane season brings new threats ",['hate.speech'],0.06818181818181818,0.3522727272727273,Cronaca
294,"2021 could be the biggest wedding year ever. but are guests ready to gather?
",['hate.speech'],0.2,0.5,Drama
295,"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0,Cronaca
296,the first step to creating a better world is being able to imagine it. @azemezi is writing new possibilities into ,['neutral'],0.34659090909090906,0.478219696969697,Politics
297,"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5,Religion
298,this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2,Action
299,"why it's crucial to talk to kids about pronouns, according to the author of a new children's book about gender iden ",['hate.speech'],0.06818181818181818,0.7272727272727273,Politics
300,"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0,Cronaca
301,how adopting a shelter pet first became a thing ,['hate.speech'],0.25,0.3333333333333333,Action
302,the baby brokers: inside americas murky private-adoption industry  ,['hate.speech'],0.0,0.0,Politics
303,"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2,Religion
304,"a woman has never run new york city. can kathryn garcia change that?
",['neutral'],0.13636363636363635,0.4545454545454545,Action
305,"review: ""a quiet place part ii"" is tense and effectivebut a little more breathing room would have gone a long way ",['hate.speech'],-0.014166666666666654,0.44666666666666666,Drama
306,.@casey_mcquiston is writing the queer rom-coms shes always wanted to read  ,['hate.speech'],0.0,0.0,Politics
307,"sid mohasseb: ""the you.s. has failed to persuade americans to get vaccines. here's how it should course-correct"" ",['neutral'],-0.5,0.3,Drama
308,the you.s. vaccination effort is leaving its most vulnerable residents behind ,['neutral'],-0.13333333333333333,0.5666666666666667,Religion
309,"in central america, hurricane season brings new threats ",['hate.speech'],0.06818181818181818,0.3522727272727273,Cronaca
310,from @nextadvisor: follow these personal finance experts if youre curious about crypto ,['neutral'],-0.05,0.65,Drama
311,"get the context you need for the pop culture you love. sign up now for times weekly entertainment newsletter, more ",['neutral'],0.5,0.55,Religion
312,today's daily spotlight: tik root's deeply-reported investigation into america's unregulated private adoption indus ,['hate.speech'],0.0,0.1875,Politics
313,"""pose"" was more than just a tv show. it changed the culture, onscreen and off ",['neutral'],0.5,0.5,Drama
314,"gavin yamey and madhukar pai: how covid-19 is revolutionizing health care around the world
",['neutral'],0.0,0.0,Cronaca
315,"""infrastructure week is still with us, albeit in a much different form. president joe biden continues to chase the ",['hate.speech'],0.0,0.6,Cronaca
316,"""we need more lawmakers and leaders in every arena to actively fight against transphobia and against the conservati ",['hate.speech'],0.18333333333333332,0.55,Cronaca
317,"why ""breakthrough"" infections even after covid-19 vaccinations shouldnt be surprising
",['hate.speech'],0.7,0.5,Action
318,"you.s. reps. jason crow and chrissy houlahan: if you're shocked by michael flynn's call for a coup, you haven't been ",['hate.speech'],-0.7,0.8,Politics
319,"beyond tulsa: the historic legacies and overlooked stories of americas ""black wall streets"" ",['hate.speech'],-0.08333333333333333,0.21666666666666667,Politics
320,a palestinian doctors account of life under israeli bombardment in gaza ,['hate.speech'],0.0,0.0,Cronaca
321,"long-covid-19 patients are getting diagnosed with rare illnesses like pots 
",['hate.speech'],0.3,0.9,Action
322,"sri lanka braces for environmental disaster as a fire-damaged container ship sinks
",['neutral'],-0.1,0.0,Action
323,"either i resigned myself to the fact that... i was going to endure this kind of behavior, or i joined this group o ",['hate.speech'],0.6,0.9,Drama
324,"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0,Cronaca
325,"""separate beds are a bad sign"" and five other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333,Drama
326,"four ways exercise helps fight aging
",['hate.speech'],0.0,0.0,Drama
327,"after decades of misogynistic and violent oppression by myanmars military and its cronies, it finally looks like ",['neutral'],-0.3,0.7000000000000001,Action
328,this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2,Action
329,"a herd of wandering elephants has reached a major chinese city, prompting road closures
",['hate.speech'],0.03125,0.25,Drama
330,"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2,Religion
331,"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0,Cronaca
332,the pandemic revealed how much we hate our jobs. now we have a chance to reinvent work ,['neutral'],-0.8,0.9,Drama
333,"opponents of israeli prime minister benjamin netanyahu have reached a coalition deal to oust him
",['neutral'],0.0,0.0,Politics
334,find out why @izareal is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0,Cronaca
335,the best tv shows of 2021 so far ,['neutral'],0.55,0.65,Action
336,"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2,Religion
337,inside the israeli town that sits on the divide between jews and arabs ,['hate.speech'],0.0,0.0,Drama
338,'all of our generational wealth was stolen.' a survivor of the tulsa race massacre says her family is still trying ,['hate.speech'],0.0,0.0,Politics
339,"2021 could be the biggest wedding year ever. but are guests ready to gather?
",['hate.speech'],0.2,0.5,Drama
340,"""black girls fall in love all the time."" @nicolayoon on her new book ""instructions for dancing"" and the importance ",['hate.speech'],0.15656565656565655,0.4959595959595959,Cronaca
341,"twin sisters anna and mizuki nakajima are creating space for women in the gaming worldand it's paying off.

find o ",['hate.speech'],0.0,0.0,Action
342,"get the context you need for the pop culture you love. sign up now for times weekly entertainment newsletter, more ",['neutral'],0.5,0.55,Religion
343,"from olivia rodrigo's unapologetically spiteful pop-punk hit ""good 4 you"" to cardi b's beautifully brazen ""up"" ",['hate.speech'],0.7749999999999999,0.8,Religion
344,find out why @trevor_stuurman is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0,Cronaca
345,"germany has officially recognized colonial-era atrocities in namibia. but for some, reconciliation is a long way off ",['hate.speech'],-0.05,0.4,Drama
346,"as climbing makes its olympic debut, american climber @kyracondie hopes to elevate diversity and inclusion in the s ",['hate.speech'],0.0,0.0,Cronaca
347,"you.s. reps. jason crow and chrissy houlahan: if you're shocked by michael flynn's call for a coup, you haven't been ",['hate.speech'],-0.7,0.8,Politics
348,"""separate beds are a bad sign"" and 5 other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333,Drama
349,"review: peacock's all-girl muslim punk band comedy ""we are lady parts"" is a rockin' good time
 ",['hate.speech'],0.7,0.6000000000000001,Drama
350,.@raquelwillis_: biden vowed to protect the lgbtq community. but what's really changed for transgender people? ,['neutral'],0.2,0.2,Politics
351,"""i am looking forward to contributing their story back to the living,"" says a forensic anthropologist working on th ",['neutral'],0.0,0.0,Politics
352,"""infrastructure week is still with us, albeit in a much different form. president joe biden continues to chase the ",['hate.speech'],0.0,0.6,Cronaca
353,"dismantling centuries of systemic injustice will require work on the part of everyone, from political representativ ",['hate.speech'],0.0,0.1,Politics
354,"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5,Religion
355,"beyond tulsa: the historic legacies and overlooked stories of americas ""black wall streets"" ",['hate.speech'],-0.08333333333333333,0.21666666666666667,Politics
356,"rt @alanasemuels: trees help slow climate change.

but the us still cuts down the largest volume of them in the world, even as the price of",['hate.speech'],-0.2277777777777778,0.34444444444444444,Cronaca
357,"wildfires are getting worse, so why is the you.s. still building homes with wood? ",['hate.speech'],-0.4,0.6,Religion
358,.@casey_mcquiston is writing the queer rom-coms shes always wanted to read  ,['hate.speech'],0.0,0.0,Politics
359,"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0,Cronaca
360,"on june 16, you.s. president joe biden and russian president vladimir putin are to meet face to face for the first ti ",['hate.speech'],0.125,0.16666666666666666,Religion
361,"you.s. reps. jason crow and chrissy houlahan: if you're shocked by michael flynn's call for a coup, you haven't been ",['hate.speech'],-0.7,0.8,Politics
362,"melting butter, poisonous mushrooms and the strange history of the invention of the thermometer
",['hate.speech'],-0.05,0.15,Action
363,everything to know about the origins of cruella de vil before watching the new disney movie ,['hate.speech'],0.13636363636363635,0.4545454545454545,Action
364,"either i resigned myself to the fact that... i was going to endure this kind of behavior, or i joined this group o ",['hate.speech'],0.6,0.9,Drama
365,a palestinian doctors account of life under israeli bombardment in gaza ,['hate.speech'],0.0,0.0,Cronaca
366,"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5,Religion
367,"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0,Cronaca
368,"""separate beds are a bad sign"" and 5 other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333,Drama
369,"in late may, chinas state council signaled a crackdown on cryptocurrency mining, causing bitcoins price to plumme ",['hate.speech'],-0.3,0.6,Cronaca
370,today's daily spotlight: @seanmgregory speaks to athletes including michael phelps about naomi osaka's decision to ,['hate.speech'],0.0,0.0,Action
371,"rt @sanya_mansoor: texas democrats staged a walkout from the state capitol on sunday night, effectively killing a bill that contained sweep",['hate.speech'],0.6,0.8,Drama
372,"""we need more lawmakers and leaders in every arena to actively fight against transphobia and against the conservati ",['hate.speech'],0.18333333333333332,0.55,Cronaca
373,this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2,Action
374,"after decades of misogynistic and violent oppression by myanmars military and its cronies, it finally looks like ",['neutral'],-0.3,0.7000000000000001,Action
375,"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0,Cronaca
376,"people of color telling their stories on a big stage is something that we just havent had, for forever. anthony ",['hate.speech'],0.0,0.1,Drama
377,the pandemic revealed how much we hate our jobs. now we have a chance to reinvent work ,['neutral'],-0.8,0.9,Drama
378,"at times uplifting aapi voices summit, constance wu and @jennyhan discussed their groundbreaking work both in fron ",['neutral'],0.0,0.0,Cronaca
379,"long-covid-19 patients are getting diagnosed with rare illnesses like pots 
",['hate.speech'],0.3,0.9,Action
380,find out why zarifa ghafari is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0,Cronaca
381,"review: ""a quiet place part ii"" is tense and effectivebut a little more breathing room would have gone a long way ",['hate.speech'],-0.014166666666666654,0.44666666666666666,Drama
382,this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2,Action
383,the 5 best new tv shows our critic watched in may 2021 ,['neutral'],0.5681818181818181,0.3772727272727273,Action
384,"four ways exercise helps fight aging
",['hate.speech'],0.0,0.0,Drama
385,"why ""breakthrough"" infections even after covid-19 vaccinations shouldnt be surprising
",['hate.speech'],0.7,0.5,Action
386,"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0,Cronaca
387,"""gender doesnt matter when it comes to passion to deliver quality products.""

find out why anna and mizuki nakajim ",['neutral'],0.0,0.0,Action
388,everything to know about the origins of cruella de vil before watching the new disney movie ,['hate.speech'],0.13636363636363635,0.4545454545454545,Action
389,"after decades of misogynistic and violent oppression by myanmars military and its cronies, it finally looks like ",['neutral'],-0.3,0.7000000000000001,Action
390,"pot users welcome: amazon won't test jobseekers for cannabis
",['neutral'],0.8,0.9,Cronaca
391,"who gives emergency approval to china's sinovac vaccine
",['hate.speech'],0.0,0.0,Cronaca
392,the best podcasts of 2021 so far ,['neutral'],0.55,0.65,Action
393,.@sebastianjunger: my father fled fascism in spainand taught me how lies can destroy a democracy ,['hate.speech'],-0.2,0.0,Cronaca
394,a palestinian doctors account of life under israeli bombardment in gaza ,['hate.speech'],0.0,0.0,Cronaca
395,"either i resigned myself to the fact that... i was going to endure this kind of behavior, or i joined this group o ",['hate.speech'],0.6,0.9,Drama
396,the racial reckoning went global last year. here's how activists in 8 countries are fighting for justice ,['hate.speech'],0.0,0.03333333333333333,Drama
397,inside the israeli town that sits on the divide between jews and arabs ,['hate.speech'],0.0,0.0,Drama
398,"the covid-19 pandemic may be the hardest mountain nepal's sherpas have ever had to climb
",['hate.speech'],0.0,0.0,Action
399,"india is demanding social media remove references to the ""indian variant"" of covid-19. but what should it be called?
",['neutral'],0.03333333333333333,0.06666666666666668,Cronaca
400,"melting butter, poisonous mushrooms and the strange history of the invention of the thermometer
",['hate.speech'],-0.05,0.15,Action
401,"get the context you need for the pop culture you love. sign up now for times weekly entertainment newsletter, more ",['neutral'],0.5,0.55,Religion
402,.@casey_mcquiston is writing the queer rom-coms shes always wanted to read  ,['hate.speech'],0.0,0.0,Politics
403,i dont want to be a trend. @leynabloom on opening doors for the next generation of transgender talent in film an ,['hate.speech'],0.0,0.0,Cronaca
404,"beyond tulsa: the historic legacies and overlooked stories of americas ""black wall streets"" ",['hate.speech'],-0.08333333333333333,0.21666666666666667,Politics
405,"in texas, democrats go all in to fight voting restrictions
",['hate.speech'],0.0,0.0,Religion
406,"in unanimous ruling, scotus affirms authority of native american tribal governments and police forces
",['hate.speech'],0.0,0.0,Religion
407,"""why black americans need black-owned banks""
",['hate.speech'],-0.16666666666666666,0.43333333333333335,Religion
408,"rt @maddiecarlisle2: in a major ruling this morning, scotus reaffirmed tribal sovereignty and unanimously declared that tribal police offic",['hate.speech'],0.0625,0.5,Religion
409,"the unlikely coalition that forced marriage equality
",['hate.speech'],-0.4,0.35,Politics
410,"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5,Religion
411,"4 ways exercise helps fight aging
",['hate.speech'],0.0,0.0,Drama
412,"""we owe it to future generations to explain why."" how robert mcnamara came to write his memoirs about vietnam ed ",['neutral'],0.0,0.125,Action
413,"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0,Cronaca
414,"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2,Religion
415,"dismantling centuries of systemic injustice will require work on the part of everyone, from political representativ ",['hate.speech'],0.0,0.1,Politics
416,"rt @annabelgutt: time is launching a weekly entertainment newsletter !! 

sign up for more to the story and hear from my super smart coll",['neutral'],0.34920634920634913,0.6031746031746031,Religion
417,read the full story by @edockterman here: ,['hate.speech'],0.35,0.55,Religion
