Text,Prediction,Polarity,Subjectivity
israeli prime minister benjamin netanyahu's opponents push for a quick vote to end his 12-year rule ,['hate.speech'],0.3333333333333333,0.5
"to be different is not a problem.

find out why @mory_sacko_ is part of times newest class of next generation le ",['neutral'],0.0,0.3
"as opposition to the tokyo olympics mounts, here's what it's like for some of the first athletes to arrive ",['hate.speech'],0.25,0.3333333333333333
"""separate beds are a bad sign"" and 5 other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333
find out why zarifa ghafari is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0
"2021 could be the biggest wedding year ever. but are guests ready to gather?
",['hate.speech'],0.2,0.5
"twin sisters anna and mizuki nakajima are creating space for women in the gaming worldand it's paying off.

find o ",['hate.speech'],0.0,0.0
"on june 16, you.s. president joe biden and russian president vladimir putin are to meet face to face for the first ti ",['hate.speech'],0.125,0.16666666666666666
i do not regret speaking out. i never will regret speaking out. find out why grace tame (@tamepunk) is part of ti ,['neutral'],-0.21666666666666667,0.21666666666666667
everything to know about the origins of cruella de vil before watching the new disney movie ,['hate.speech'],0.13636363636363635,0.45454545454545453
the pandemic revealed how much we hate our jobs. now we have a chance to reinvent work ,['neutral'],-0.8,0.9
"as climbing makes its olympic debut, american climber @kyracondie hopes to elevate diversity and inclusion in the s ",['hate.speech'],0.0,0.0
"nicole chung: ""i'm tired of trying to educate white people about anti-asian racism"" ",['hate.speech'],-0.2,0.35
.@lisadtaddeo is exposing the raw reality of womens sexual desires and traumas ,['hate.speech'],0.1346153846153846,0.6474358974358975
36 new books you need to read this summer ,['hate.speech'],0.13636363636363635,0.45454545454545453
"introducing the newest class of next generation leaders, featuring trendsetters and trailblazers who are guiding th ",['hate.speech'],0.0,0.0
"eight questions with theoretical physicist carlo rovelliincluding quantum, cats and why we should forget about time ",['hate.speech'],0.0,0.1
the best albums of 2021 so far ,['hate.speech'],0.55,0.65
"""black girls fall in love all the time."" @nicolayoon on her new book ""instructions for dancing"" and the importance ",['hate.speech'],0.15656565656565657,0.49595959595959593
"sid mohasseb: ""the you.s. has failed to persuade americans to get vaccines. here's how it should course-correct"" ",['neutral'],-0.5,0.3
"people of color telling their stories on a big stage is something that we just havent had, for forever. anthony ",['hate.speech'],0.0,0.1
the you.s. vaccination effort is leaving its most vulnerable residents behind ,['neutral'],-0.13333333333333333,0.5666666666666667
"in central america, hurricane season brings new threats ",['hate.speech'],0.06818181818181818,0.3522727272727273
"2021 could be the biggest wedding year ever. but are guests ready to gather?
",['hate.speech'],0.2,0.5
"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0
the first step to creating a better world is being able to imagine it. @azemezi is writing new possibilities into ,['neutral'],0.34659090909090906,0.47821969696969696
"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5
this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2
"why it's crucial to talk to kids about pronouns, according to the author of a new children's book about gender iden ",['hate.speech'],0.06818181818181818,0.7272727272727273
"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0
how adopting a shelter pet first became a thing ,['hate.speech'],0.25,0.3333333333333333
the baby brokers: inside americas murky private-adoption industry  ,['hate.speech'],0.0,0.0
"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2
"a woman has never run new york city. can kathryn garcia change that?
",['neutral'],0.13636363636363635,0.45454545454545453
"review: ""a quiet place part ii"" is tense and effectivebut a little more breathing room would have gone a long way ",['hate.speech'],-0.014166666666666652,0.44666666666666666
.@casey_mcquiston is writing the queer rom-coms shes always wanted to read  ,['hate.speech'],0.0,0.0
"sid mohasseb: ""the you.s. has failed to persuade americans to get vaccines. here's how it should course-correct"" ",['neutral'],-0.5,0.3
the you.s. vaccination effort is leaving its most vulnerable residents behind ,['neutral'],-0.13333333333333333,0.5666666666666667
"in central america, hurricane season brings new threats ",['hate.speech'],0.06818181818181818,0.3522727272727273
from @nextadvisor: follow these personal finance experts if youre curious about crypto ,['neutral'],-0.05,0.65
"get the context you need for the pop culture you love. sign up now for times weekly entertainment newsletter, more ",['neutral'],0.5,0.55
today's daily spotlight: tik root's deeply-reported investigation into america's unregulated private adoption indus ,['hate.speech'],0.0,0.1875
"""pose"" was more than just a tv show. it changed the culture, onscreen and off ",['neutral'],0.5,0.5
"gavin yamey and madhukar pai: how covid-19 is revolutionizing health care around the world
",['neutral'],0.0,0.0
"""infrastructure week is still with us, albeit in a much different form. president joe biden continues to chase the ",['hate.speech'],0.0,0.6
"""we need more lawmakers and leaders in every arena to actively fight against transphobia and against the conservati ",['hate.speech'],0.18333333333333335,0.55
"why ""breakthrough"" infections even after covid-19 vaccinations shouldnt be surprising
",['hate.speech'],0.7,0.5
"you.s. reps. jason crow and chrissy houlahan: if you're shocked by michael flynn's call for a coup, you haven't been ",['hate.speech'],-0.7,0.8
"beyond tulsa: the historic legacies and overlooked stories of americas ""black wall streets"" ",['hate.speech'],-0.08333333333333333,0.21666666666666667
a palestinian doctors account of life under israeli bombardment in gaza ,['hate.speech'],0.0,0.0
"long-covid-19 patients are getting diagnosed with rare illnesses like pots 
",['hate.speech'],0.3,0.9
"sri lanka braces for environmental disaster as a fire-damaged container ship sinks
",['neutral'],-0.1,0.0
"either i resigned myself to the fact that... i was going to endure this kind of behavior, or i joined this group o ",['hate.speech'],0.6,0.9
"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0
"""separate beds are a bad sign"" and five other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333
"four ways exercise helps fight aging
",['hate.speech'],0.0,0.0
"after decades of misogynistic and violent oppression by myanmars military and its cronies, it finally looks like ",['neutral'],-0.3,0.7000000000000001
this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2
"a herd of wandering elephants has reached a major chinese city, prompting road closures
",['hate.speech'],0.03125,0.25
"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2
"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0
the pandemic revealed how much we hate our jobs. now we have a chance to reinvent work ,['neutral'],-0.8,0.9
"opponents of israeli prime minister benjamin netanyahu have reached a coalition deal to oust him
",['neutral'],0.0,0.0
find out why @izareal is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0
the best tv shows of 2021 so far ,['neutral'],0.55,0.65
"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2
inside the israeli town that sits on the divide between jews and arabs ,['hate.speech'],0.0,0.0
'all of our generational wealth was stolen.' a survivor of the tulsa race massacre says her family is still trying ,['hate.speech'],0.0,0.0
"2021 could be the biggest wedding year ever. but are guests ready to gather?
",['hate.speech'],0.2,0.5
"""black girls fall in love all the time."" @nicolayoon on her new book ""instructions for dancing"" and the importance ",['hate.speech'],0.15656565656565657,0.49595959595959593
"twin sisters anna and mizuki nakajima are creating space for women in the gaming worldand it's paying off.

find o ",['hate.speech'],0.0,0.0
"get the context you need for the pop culture you love. sign up now for times weekly entertainment newsletter, more ",['neutral'],0.5,0.55
"from olivia rodrigo's unapologetically spiteful pop-punk hit ""good 4 you"" to cardi b's beautifully brazen ""up"" ",['hate.speech'],0.7749999999999999,0.8
find out why @trevor_stuurman is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0
"germany has officially recognized colonial-era atrocities in namibia. but for some, reconciliation is a long way off ",['hate.speech'],-0.05,0.4
"as climbing makes its olympic debut, american climber @kyracondie hopes to elevate diversity and inclusion in the s ",['hate.speech'],0.0,0.0
"you.s. reps. jason crow and chrissy houlahan: if you're shocked by michael flynn's call for a coup, you haven't been ",['hate.speech'],-0.7,0.8
"""separate beds are a bad sign"" and 5 other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333
"review: peacock's all-girl muslim punk band comedy ""we are lady parts"" is a rockin' good time
 ",['hate.speech'],0.7,0.6000000000000001
.@raquelwillis_: biden vowed to protect the lgbtq community. but what's really changed for transgender people? ,['neutral'],0.2,0.2
"""i am looking forward to contributing their story back to the living,"" says a forensic anthropologist working on th ",['neutral'],0.0,0.0
"""infrastructure week is still with us, albeit in a much different form. president joe biden continues to chase the ",['hate.speech'],0.0,0.6
"dismantling centuries of systemic injustice will require work on the part of everyone, from political representativ ",['hate.speech'],0.0,0.1
"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5
"beyond tulsa: the historic legacies and overlooked stories of americas ""black wall streets"" ",['hate.speech'],-0.08333333333333333,0.21666666666666667
"rt @alanasemuels: trees help slow climate change.

but the us still cuts down the largest volume of them in the world, even as the price of",['hate.speech'],-0.2277777777777778,0.34444444444444444
"wildfires are getting worse, so why is the you.s. still building homes with wood? ",['hate.speech'],-0.4,0.6
.@casey_mcquiston is writing the queer rom-coms shes always wanted to read  ,['hate.speech'],0.0,0.0
"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0
"on june 16, you.s. president joe biden and russian president vladimir putin are to meet face to face for the first ti ",['hate.speech'],0.125,0.16666666666666666
"you.s. reps. jason crow and chrissy houlahan: if you're shocked by michael flynn's call for a coup, you haven't been ",['hate.speech'],-0.7,0.8
"melting butter, poisonous mushrooms and the strange history of the invention of the thermometer
",['hate.speech'],-0.05,0.15
everything to know about the origins of cruella de vil before watching the new disney movie ,['hate.speech'],0.13636363636363635,0.45454545454545453
"either i resigned myself to the fact that... i was going to endure this kind of behavior, or i joined this group o ",['hate.speech'],0.6,0.9
a palestinian doctors account of life under israeli bombardment in gaza ,['hate.speech'],0.0,0.0
"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5
"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0
"""separate beds are a bad sign"" and 5 other sleep myths that are hurting your relationship
 ",['hate.speech'],-0.4124999999999999,0.5208333333333333
"in late may, chinas state council signaled a crackdown on cryptocurrency mining, causing bitcoins price to plumme ",['hate.speech'],-0.3,0.6
today's daily spotlight: @seanmgregory speaks to athletes including michael phelps about naomi osaka's decision to ,['hate.speech'],0.0,0.0
"rt @sanya_mansoor: texas democrats staged a walkout from the state capitol on sunday night, effectively killing a bill that contained sweep",['hate.speech'],0.6,0.8
"""we need more lawmakers and leaders in every arena to actively fight against transphobia and against the conservati ",['hate.speech'],0.18333333333333335,0.55
this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2
"after decades of misogynistic and violent oppression by myanmars military and its cronies, it finally looks like ",['neutral'],-0.3,0.7000000000000001
"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0
"people of color telling their stories on a big stage is something that we just havent had, for forever. anthony ",['hate.speech'],0.0,0.1
the pandemic revealed how much we hate our jobs. now we have a chance to reinvent work ,['neutral'],-0.8,0.9
"at times uplifting aapi voices summit, constance wu and @jennyhan discussed their groundbreaking work both in fron ",['neutral'],0.0,0.0
"long-covid-19 patients are getting diagnosed with rare illnesses like pots 
",['hate.speech'],0.3,0.9
find out why zarifa ghafari is part of times newest class of next generation leaders  ,['neutral'],0.0,0.0
"review: ""a quiet place part ii"" is tense and effectivebut a little more breathing room would have gone a long way ",['hate.speech'],-0.014166666666666652,0.44666666666666666
this will 100% save somebodys life. heres why athletes like michael phelps see a turning point for mental healt ,['hate.speech'],-0.1,0.2
the 5 best new tv shows our critic watched in may 2021 ,['neutral'],0.5681818181818181,0.37727272727272726
"four ways exercise helps fight aging
",['hate.speech'],0.0,0.0
"why ""breakthrough"" infections even after covid-19 vaccinations shouldnt be surprising
",['hate.speech'],0.7,0.5
"""i dont want to be a trend."" @leynabloom on opening doors for the next generation of transgender talent in film an ",['hate.speech'],0.0,0.0
"""gender doesnt matter when it comes to passion to deliver quality products.""

find out why anna and mizuki nakajim ",['neutral'],0.0,0.0
everything to know about the origins of cruella de vil before watching the new disney movie ,['hate.speech'],0.13636363636363635,0.45454545454545453
"after decades of misogynistic and violent oppression by myanmars military and its cronies, it finally looks like ",['neutral'],-0.3,0.7000000000000001
"pot users welcome: amazon won't test jobseekers for cannabis
",['neutral'],0.8,0.9
"who gives emergency approval to china's sinovac vaccine
",['hate.speech'],0.0,0.0
the best podcasts of 2021 so far ,['neutral'],0.55,0.65
.@sebastianjunger: my father fled fascism in spainand taught me how lies can destroy a democracy ,['hate.speech'],-0.2,0.0
a palestinian doctors account of life under israeli bombardment in gaza ,['hate.speech'],0.0,0.0
"either i resigned myself to the fact that... i was going to endure this kind of behavior, or i joined this group o ",['hate.speech'],0.6,0.9
the racial reckoning went global last year. here's how activists in 8 countries are fighting for justice ,['hate.speech'],0.0,0.03333333333333333
inside the israeli town that sits on the divide between jews and arabs ,['hate.speech'],0.0,0.0
"the covid-19 pandemic may be the hardest mountain nepal's sherpas have ever had to climb
",['hate.speech'],0.0,0.0
"india is demanding social media remove references to the ""indian variant"" of covid-19. but what should it be called?
",['neutral'],0.03333333333333333,0.06666666666666667
"melting butter, poisonous mushrooms and the strange history of the invention of the thermometer
",['hate.speech'],-0.05,0.15
"get the context you need for the pop culture you love. sign up now for times weekly entertainment newsletter, more ",['neutral'],0.5,0.55
.@casey_mcquiston is writing the queer rom-coms shes always wanted to read  ,['hate.speech'],0.0,0.0
i dont want to be a trend. @leynabloom on opening doors for the next generation of transgender talent in film an ,['hate.speech'],0.0,0.0
"beyond tulsa: the historic legacies and overlooked stories of americas ""black wall streets"" ",['hate.speech'],-0.08333333333333333,0.21666666666666667
"in texas, democrats go all in to fight voting restrictions
",['hate.speech'],0.0,0.0
"in unanimous ruling, scotus affirms authority of native american tribal governments and police forces
",['hate.speech'],0.0,0.0
"""why black americans need black-owned banks""
",['hate.speech'],-0.16666666666666666,0.43333333333333335
"rt @maddiecarlisle2: in a major ruling this morning, scotus reaffirmed tribal sovereignty and unanimously declared that tribal police offic",['hate.speech'],0.0625,0.5
"the unlikely coalition that forced marriage equality
",['hate.speech'],-0.4,0.35
"sign up now for times weekly entertainment newsletter, more to the story, to discover the context you need for the ",['neutral'],0.5,0.5
"4 ways exercise helps fight aging
",['hate.speech'],0.0,0.0
"""we owe it to future generations to explain why."" how robert mcnamara came to write his memoirs about vietnam ed ",['neutral'],0.0,0.125
"this ""peanuts"" strip offers a window into ronald reagans changing views on abortion
",['hate.speech'],0.1,0.0
"from aids to covid-19, americas medical system has a long history of relying on filipino nurses to fight on the fr ",['neutral'],-0.025,0.2
"dismantling centuries of systemic injustice will require work on the part of everyone, from political representativ ",['hate.speech'],0.0,0.1
"rt @annabelgutt: time is launching a weekly entertainment newsletter !! 

sign up for more to the story and hear from my super smart coll",['neutral'],0.34920634920634913,0.6031746031746031
read the full story by @edockterman here: ,['hate.speech'],0.35,0.55
