Text,Prediction,Polarity,Subjectivity
the white wedding dress is traditionally associated with purity. these women are turning it into an activist symbol. ,['hate.speech'],0.0,0.375
"the uncertainty of what life looks like going forward may cause you to feel anxious, albeit hopeful.

here are some ",['hate.speech'],-0.25,1.0
the pandemic has been rough for mothers everywhere. but a new study found the employment gender gap was widest in t ,['hate.speech'],0.018181818181818174,0.42727272727272725
"the main players in the latest twist in israeli politics have very different agendas, but one common goal: unseatin ",['hate.speech'],0.09166666666666666,0.6283333333333334
"the european championship, the soccer tournament that is still being called euro 2020 after a year's delay, will ta ",['hate.speech'],0.0,0.0
the chance to visit a bucket-list destination in a once-in-a-lifetime way  practically alone  is tempting many tr ,['hate.speech'],0.5,0.5
"take 5 minutes to listen to the varied, explosive, resonant sounds of instruments struck, shaken, pounded, scratche ",['hate.speech'],0.0,0.0
people whose jobs involve frequent moving and lifting tend to live longer than those whose occupations are deskboun ,['neutral'],0.11818181818181818,0.4
our readers asked us to find them the perfect recipe. we delivered: ,['neutral'],1.0,1.0
"a former you.s. army paratrooper scaled buildings, bridges and other structures to take stunning photos as therapy fo ",['neutral'],0.125,0.4583333333333333
"anyone considering a backyard chicken coop needs to understand the good, the bad and the smelly before committing. ",['hate.speech'],-0.19999999999999996,0.7388888888888889
metal detectors are back in a big way. ,['hate.speech'],0.0,0.05
meet the former factory worker from italy who has become the fastest-growing content creator on tiktok. ,['hate.speech'],0.0,0.0
"lonely after emerging from quarantine or in a new city? apps, private clubs and social networks are ready to fix yo ",['neutral'],0.05393939393939394,0.41924242424242425
its startling how many mystery infections still exist today. joe derisi invented a way to find pathogens that scie ,['hate.speech'],0.0,0.5
"its pride month, and that means its time to talk about camp. not the summer kind. the movie kind. here are five f ",['hate.speech'],0.6,0.9
"is america akin to rome in decline? was trump like caligula? when a seeming paradigm shift occurs, contemporary com ",['hate.speech'],0.16666666666666666,0.16666666666666666
"if the pandemic  or just life in general  still has you favoring food delivery and maximum social distancing, the ",['hate.speech'],0.04166666666666667,0.2833333333333333
if the last thing you want to do is create charts and update lists of household chores to maintain an equal divisio ,['neutral'],0.0,0.15833333333333333
"four years ago, the brooklyn nets were the worst team in the nba, famous for sparse crowds, blowout losses, weird you ",['hate.speech'],-0.3333333333333333,1.0
did you follow the news this week? take our quiz to see how well you stack up with other times readers. ,['neutral'],-0.125,0.375
"devoid of any joints or bone, an elephant's trunk is an appendage made of pure muscle that is capable of both uproo ",['hate.speech'],0.10476190476190476,0.3666666666666667
"christina najjar has attracted older fans to her tiktok with her blunt dating advice, celebrity commentary, and cre ",['hate.speech'],0.16666666666666666,0.3333333333333333
"between 1969 and 1975, the communicative arts academy was a vital hub for a community largely excluded from los ang ",['neutral'],0.15714285714285714,0.41428571428571426
being a teenager is hard. and so is becoming a first-time parent. these students are managing both of those identit ,['hate.speech'],0.07916666666666666,0.6958333333333333
essential quality won the 153rd belmont stakes. the horse was a top favorite whose only loss came in the kentucky d ,['hate.speech'],0.25,0.7
"anthony ramos, the breakout star of ""in the heights,"" is determined to take his talents as far as they will get him ",['hate.speech'],0.1,1.0
an experimental treatment uses virtual reality technology to immerse a patient in a 3-d environment that mimics a t ,['neutral'],0.1,0.4
"rt @eringriffith: most people were eager to see old friends and new pandemic ones from twitter. but many, many panelists promised financial",['neutral'],0.28939393939393937,0.35909090909090907
rt @eringriffith: the vibe is frenzied and sweaty and the crypto slang and booze are flowing freely. theres money in the air. ,['hate.speech'],0.4,0.8
"rt @eringriffith: a dispatch from the miami, where the largest bitcoin conference in the world is happening, the tech scene is full of prom",['neutral'],0.35,0.55
"alice waters, whose new book is we are what we eat, was heavily influenced by elizabeth davids book french coun ",['hate.speech'],-0.02121212121212122,0.3181818181818182
a series of alarming headlines have warned that falling sperm counts could threaten the future of the human race. b ,['hate.speech'],-0.03333333333333333,0.27499999999999997
"many main street businesses may face a sort of economic equivalent of covid long-haul."" we spent the last four mon ",['hate.speech'],0.15333333333333335,0.24
gabriel taye was 8 years old when he killed himself after being repeatedly bullied at his school in cincinnati. thr ,['hate.speech'],-0.05,0.1
"bubble-blowers, heladeros, buskers. the summer hustle is back in new york city.  ",['hate.speech'],0.06818181818181818,0.22727272727272727
a new alzheimers drug is at the center of the fda's most contentious decision in years. patient groups want it app ,['neutral'],0.1787878787878788,0.35151515151515156
"a smart lock can turn on your living room lights, adjust your thermostat remotely, kick on your sound system and, o ",['neutral'],0.1714285714285714,0.4142857142857143
"hurricane season is coming . get prepped: 

 create an emergency kit, including cash, prescriptions and three day ",['hate.speech'],0.0,0.0
"25 states, all led by republicans, have recently decided to halt some or all emergency benefits months ahead of sch ",['hate.speech'],0.0,0.25
"armed assailants killed more than 100 people in an attack on a village in northern burkina faso, the government sai ",['hate.speech'],0.15,0.25
"amsterdam is falling apart. for the next two decades, the scenic city and tourist magnet will look more like one gi ",['hate.speech'],0.25,0.25
"in opinion

the new york times editorial board writes that congress ""should establish uniform rules for vote counti ",['neutral'],0.13636363636363635,0.45454545454545453
"representative alexandria ocasio-cortez backed maya wiley for mayor of new york, a coveted endorsement that could p ",['neutral'],0.13636363636363635,0.45454545454545453
retired boxing champion floyd mayweather jr. and social media celebrity logan paul are fighting on sunday. it is th ,['neutral'],0.03333333333333333,0.06666666666666667
thailand went for months without a single confirmed case of local transmission. two nightclubs have turned into the ,['hate.speech'],0.10952380952380954,0.4047619047619047
"even without his favored megaphones, trump has been able to impose his anger and preferred version of reality on a ",['hate.speech'],0.20000000000000004,0.575
four california high schools. four proms impacted by covid-19. the 2021 prom season has shown that american high sc ,['hate.speech'],0.10666666666666667,0.35999999999999993
"a new flower show, inspired by the great flower shows of europe, is coming to new york city. the timing couldnt be ",['neutral'],0.3575757575757576,0.5530303030303031
"rt @charlie_savage: new: the biden white house has disavowed knowledge of doj gag order to nyt execs in leak case, and doj formally acquies",['neutral'],0.06818181818181818,0.22727272727272727
breaking news: the biden administration disavowed any knowledge of a justice dept. gag order on new york times lead ,['hate.speech'],0.13636363636363635,0.45454545454545453
"in opinion

""if the courts conservative majority rules in favor of catholic social services, the most obvious lose ",['hate.speech'],0.13333333333333333,0.2916666666666667
"in the whisper networks of corporate america, people pass around the names of colleagues to avoid  sexists, racist ",['hate.speech'],0.0,0.0
"the wonder rug gained popularity in the you.s. for its similarity to imported, handmade rugs from the middle east and ",['hate.speech'],0.0,0.0
"in this week's ""ask real estate,"" can co-ops force you to leave your air-conditioner installed through the winter? ",['hate.speech'],0.2,0.30000000000000004
"rt @ktbenner: mark meadows pressed acting ag rosen to investigate unfounded election fraud claims &amp; conspiracy theories, including italyga",['hate.speech'],0.0,0.0
"if shrimp gives you hives, you might want to rethink those candied cicadas. ",['hate.speech'],0.0,0.0
the central political question facing vice president kamala harris has never been whether she will run for presiden ,['hate.speech'],0.0,0.175
conservative japanese lawmakers blocked legislation that would label discrimination against lgbt people unacceptab ,['hate.speech'],0.0,0.0
nigeria has blocked twitter after the social media site deleted a tweet by president muhammadu buhari. ,['neutral'],0.03333333333333333,0.06666666666666667
"in trumps final weeks in office, mark meadows, his chief of staff, repeatedly pushed the justice department to inv ",['hate.speech'],0.0,1.0
"no, you're not just imagining it  headlights are way brighter than they used to be. ",['hate.speech'],0.0,0.0
the 153rd belmont stakes are on saturday. here's what to know about the race  ,['hate.speech'],0.0,0.0
"unlike the you.s., which appears to be trying to close the curtain on the pandemic, parts of europe are maintaining l ",['hate.speech'],0.0,0.0
a librarian who identifies as queer wrestles with our tendency to classify both books and people in this weeks mod ,['hate.speech'],0.2,0.4
your new area rug will not look that way forever. @wirecutter offers some tips for dealing with lifes inevitable spil ,['neutral'],0.07878787878787878,0.48484848484848486
"traditionally, memphis residents celebrate juneteenth at robert are. church park. but this year, they'll celebrate at ",['hate.speech'],0.0,0.75
president biden on friday emphasized that his administration would not try to extend enhanced unemployment benefits ,['hate.speech'],0.0,0.0
strategies to prevent drowning are an important safety issue to review every summer. ,['hate.speech'],0.4,1.0
the annual summer monsoon in south asia begins this month. a new study points to more destructive storms. ,['neutral'],0.012121212121212125,0.5181818181818182
"for many people, after more than a year of the pandemic, travel feels like something to dread. but it can still mea ",['hate.speech'],0.5,0.5
"instead of helping, people went inside and shut their doors. as covid-19 spread through the new delhi suburb of n ",['hate.speech'],0.13636363636363635,0.45454545454545453
"friederike mayrcker, who was among the most influential and decorated german-language poets of the postwar period, ",['hate.speech'],0.5,0.5
"the pandemic prompted me to reflect on 25 years of shifting identities and embrace queer, writes jess decourcy ",['hate.speech'],0.0,0.0
breaking news: a federal judge in california overturned the states three-decade-old ban on assault weapons. ,['hate.speech'],0.0,0.0
"sunscreen is your friend always, but especially in the summer. here's what to know  ",['hate.speech'],0.0,1.0
finance ministers from g7 nations were on the cusp of a broad agreement over how to overhaul the international tax ,['neutral'],0.03125,0.15625
feeling blue even though everyone seems to be basking in perfect summer weather? there might be a reason for that. ,['hate.speech'],0.5,0.55
"christopher wray, the fbi director, said that the ransomware threat was comparable to the challenge of global terro ",['hate.speech'],0.0,0.0
rt @charlie_savage: breaking: the justice department obtained a gag order on top nyt executives in a secret fight over an attempt to seize,['hate.speech'],0.04999999999999999,0.6
"in opinion 

most doctors dont spend their first training days on a front line, for good reason, writes emma gol ",['neutral'],0.48333333333333334,0.4777777777777778
breaking news: the justice department waged a secret battle to seize logs of new york times reporters' emails in a ,['hate.speech'],-0.13181818181818183,0.5772727272727273
"at the french open, serena williams, the 23-time grand slam singles champion, defeated her fellow american danielle ",['hate.speech'],0.125,0.375
a series of alarming headlines have warned that falling sperm counts could threaten the future of the human race. b ,['hate.speech'],-0.03333333333333333,0.27499999999999997
"in opinion

we will never see another $11 billion year at the domestic box office, predicts anne thompson, an edi ",['neutral'],0.0,0.1
"rt @katierogers: still adjusting to the white house, the president sees delaware as a place where he can be on display but still have his p",['hate.speech'],0.0,0.0
"donald mcgahn, the former white house counsel, answered detailed questions from congress behind closed doors on fri ",['hate.speech'],-0.02,0.31
"this is more than just kids making videos on the internet, says kaelyn, a member of collab crib. this is the new ",['hate.speech'],0.3181818181818182,0.4772727272727273
"here are some matches to keep an eye on during saturday at the french open.
",['hate.speech'],0.0,0.25
rt @max_fisher: i reported on the fast-rising trend of dictators reaching beyond their borders to silence and intimidate whole populations,['hate.speech'],0.2,0.4
democratic leaders who participated in the 2009 affordable care act negotiations are reluctant to let bipartisan in ,['hate.speech'],0.0,0.0
president biden has made it clear with public comments  comparing the white house to living in a gilded cage  a ,['hate.speech'],0.03333333333333334,0.15
"a drone crashed in a nesting area for elegant terns, scaring off about 2,500 birds at a protected sanctuary in hunt ",['hate.speech'],0.5,1.0
the surge in attention towards black lives matter since the murder of george floyd has also brought greater scrutin ,['hate.speech'],0.16666666666666669,0.4666666666666667
a nursing shortage  driven by the pandemic  has made life miserable for parents with profoundly disabled children ,['neutral'],-0.6,0.65
"riders had disappeared from new york city's subways and so had most subway performers, deterred by the danger of ca ",['hate.speech'],0.3181818181818182,0.4772727272727273
follow the creators of collab crib on a 90-day blitz to rack up followers and win over sponsors in our new document ,['neutral'],0.4681818181818182,0.42727272727272725
"if you can't leave the house this summer, or are simply not interested, there will be more than enough bingeable tv ",['neutral'],0.125,0.5
is new york city's year of lavish tipping coming to an end? ,['neutral'],0.13636363636363635,0.45454545454545453
heres what you can do to prepare for hurricane season and evacuations ahead of time.  ,['hate.speech'],0.0,0.0
but the data also suggests possible long-lasting changes in new yorkers' behavior. though average tips have gone do ,['neutral'],-0.004545454545454547,0.6181818181818182
the trends in the data were consistent with the stories of most food service workers we contacted: tipping skyrocke ,['neutral'],0.375,0.375
"we got data from two app-based payment systems, square and toast, and interviewed restaurant workers, bartenders, o ",['neutral'],0.0,0.0
"the pandemic turned new yorkers into big tippers, particularly in the first months of the shutdown. now, as the cit ",['hate.speech'],0.13825757575757575,0.3053030303030303
"rt @tedalcorn: inadvertently, the medical surge needed to fight covid-19 may have deepened a nursing shortage, particularly for sick and di",['hate.speech'],-0.18253968253968256,0.3968253968253968
"jared drake bell, a former star of the nickelodeon sitcom drake &amp; josh, was charged with attempted child endanger ",['hate.speech'],0.0,0.0
a prominent figure in germanys roman catholic church who has not been accused of abuse has offered his resignation ,['hate.speech'],0.25,0.55
"senator chuck schumer, the democratic leader, said he intended to bring the filibuster showdown to a head beginning ",['hate.speech'],0.0,0.0
"california selected its first vaccinated prize winners on friday, drawing the first batch of people who will receiv ",['hate.speech'],0.25,0.3333333333333333
rt @cflav: climate change is already sending shocks through the economy. the latest example: california's insurance market. ,['neutral'],0.5,0.9
rt @arappeport: g7 finance ministers are grappling with language around the global minimum tax and when european countries would  scrap dig,['neutral'],0.0,0.0
the annual vigil in hong kong commemorating the massacre of pro-democracy demonstrators in beijings tiananmen squa ,['hate.speech'],0.0,0.0
"elephants can keep in touch with each other by sending deep, low-frequency signals that humans can hardly hear, sci ",['neutral'],-0.1388888888888889,0.4388888888888889
"the manhattan district attorneys office subpoenaed jeffrey mcconney, a long-serving financial executive at donald ",['neutral'],0.0,0.0
"in opinion

we are undergoing an enormous reallocation of people and jobs, writes the economist betsey stevenson. ",['neutral'],0.0,0.9
"though rare, the number of hospitalizations related to covid-19 among adolescents 12 to 17 in the you.s. was about th ",['hate.speech'],0.15,0.65
"washington and lee university, a private liberal arts school in virginia, will not change its name. the board of tr ",['neutral'],0.0,0.375
"global warming is likely to make indias monsoon season wetter and more dangerous, a new study looking back over th ",['neutral'],0.006060606060606062,0.47575757575757577
rt @jonathanweisman: it took a few years but we went back to interviews we did in 2014 for an oral history of obamacare to show how the key,['hate.speech'],-0.06666666666666667,0.3666666666666667
"romes residents are venturing outdoors  only to face attacks from crows protecting their young.

they are everyw ",['hate.speech'],0.05,0.7
"average earnings for all workers rose 15 cents an hour in may, down from a 21-cent gain in april, the labor departm ",['hate.speech'],0.09814814814814814,0.5462962962962963
heres everything you need to know before buying your first  or your next  pair of roller skates. ,['neutral'],0.125,0.16666666666666666
"a second woman has accused scott stringer, the new york city comptroller who is running for mayor, of sexual harass ",['hate.speech'],0.21212121212121213,0.4292929292929293
correction: an earlier tweet misstated the name of the cryptocurrency exchange that the professional e-sports team ,['hate.speech'],0.05,0.3
the professional e-sports team tsm will change its name after the hong kong cryptocurrency exchange ftx offered to ,['neutral'],0.1,0.1
the federal reserve was hoping for months of strong job gains that would swiftly return the economy to maximum empl ,['neutral'],0.4333333333333333,0.7333333333333333
correction: an earlier tweet misstated mike pences comments about his and donald trumps views of the events of ja ,['hate.speech'],0.0,0.5
former vice president mike pence told a new hampshire republican group on thursday that he doesn't know if he and d ,['hate.speech'],0.06818181818181818,0.22727272727272727
"online grocery sales rose 54% to $96 billion in 2020, and the practice isn't going anywhere. workers doing the actu ",['hate.speech'],0.6,0.95
see more about where jobs are recovering the fastest  and what it says about the you.s. economy now  in our full co ,['neutral'],0.425,0.525
labor force participation  the share of people actively looking for a job or working  was essentially flat. that ,['hate.speech'],-0.07916666666666666,0.3625
the jobs recovery has been unequal across different groups. black and hispanic women are lagging furthest in return ,['neutral'],-0.08333333333333333,0.5166666666666666
the recovery has begun to help those who have been out of work for a long time: the number of people unemployed for ,['hate.speech'],-0.05,0.4
"the unemployment rate has fallen steeply from its highs last year, though the official number doesnt capture every ",['neutral'],0.0,0.06666666666666667
"the economy is still in a deep hole from the pandemic, even though the jobs report gave economists hope about the are ",['hate.speech'],0.0,0.4
"about twice as many people  559,000  were hired into jobs in may in the you.s. as the previous month. the unemploym ",['hate.speech'],0.16666666666666669,0.3333333333333333
correction: an earlier tweet and version of this article misstated the number of black music directors of top-tier ,['neutral'],-0.08333333333333333,0.4666666666666667
"few of the top orchestras in the you.s. have ever had a black music director. that could change, our classical music ",['neutral'],0.03333333333333333,0.2583333333333333
arthur staats thought it was better to give your misbehaving child a time out than to spank or yell at them. he d ,['hate.speech'],0.5,0.5
"rt @nytopinion: ""i never read a page of any school history book about how, in 1921, a mob of white people burned down a place called black",['hate.speech'],-0.10740740740740741,0.24074074074074078
"iranian backed militias have used small, explosive-laden drones that divebomb and crash into their targets in late- ",['hate.speech'],-0.275,0.5
an ohio city school board voted not to renew the contract of a high school football coach after he forced a student ,['hate.speech'],-0.07000000000000002,0.37
"a former you.s. army paratrooper scaled buildings, bridges and other structures to take stunning photos as therapy fo ",['neutral'],0.125,0.4583333333333333
"rt @sapna: new: as people rushed to order groceries online this year, demand rose for workers to fulfill those orders. i dove into how stor",['neutral'],0.36818181818181817,0.7022727272727273
"although americans across racial and gender groups are gaining jobs, about 741,000 fewer black women were employed ",['neutral'],-0.16666666666666666,0.43333333333333335
"facebook said donald trumps suspension would last at least two years, and his potential reinstatement would be sub ",['hate.speech'],-0.09999999999999999,0.48888888888888893
"rt @ellenbarrynyt: what a story: an army veteran struggling with ptsd found something that helped: scaling skyscrapers, exploits he documen",['hate.speech'],0.0,0.0
"the chairman of the texas republican party, allen west, announced his resignation on friday, and party officials sa ",['hate.speech'],0.0,0.0
are covid vaccine side effects really bad after the second dose? are women more likely to get worse side effects th ,['neutral'],-0.11999999999999997,0.5533333333333333
"just a few weeks ago, it seemed more likely than not that the you.s. was on the verge of a summer of explosive econom ",['hate.speech'],0.09999999999999999,0.5333333333333333
"gina chua, the executive editor of reuters, transitioned genders last year, using time at home and away from the of ",['neutral'],0.0,0.06666666666666667
"a decorated afghan helicopter pilot escaped taliban death threats, avoided his commanders' orders and fled with his ",['hate.speech'],0.0,0.0
"rt @eshelouise: as they say, drastic times call for drastic measures. 

britains high streets have been in decline for years and the pande",['hate.speech'],0.16,0.5399999999999999
"facebook will no longer keep posts by politicians up by default if they break its rules prohibiting harassment, dis ",['neutral'],0.0,0.0
"president biden claimed historic progress in job gains in may, though republican critics renewed concerns that en ",['hate.speech'],0.0,0.0
how many words can you make with 7 letters? try todays spelling bee.  ,['hate.speech'],0.5,0.5
"the pompidou center in paris has tried to extend its reach by opening outposts in mlaga, spain, in brussels, in sh ",['hate.speech'],-0.1,0.1
"rt @jeffsommer: inflation's rising. by how much and for how long, i can't say. but the chance of a substantial surge seems high enough that",['neutral'],0.07750000000000001,0.41000000000000003
a bill that bars landlords from asking about criminal convictions on housing applications was approved by lawmakers ,['hate.speech'],-0.4,0.55
"rt @neil_irwin: welcome to not-so-hot vax summer. labor supply constraints are no joke, y'all.

",['hate.speech'],0.8,0.9
"rt @kevinq: new in today's upshot, one way to think about if the pandemic is actually ""over"" in new york: when new yorkers go back to givin",['neutral'],0.08181818181818182,0.2927272727272727
"rt @dleonhardt: bottom line: college softball and baseball attract similarly sized audiences, yet the @ncaa treats them quite differently.",['neutral'],0.0,0.5
"in opinion

two democratic senators, kyrsten sinema and joe manchin, could save us by joining their colleagues in ",['hate.speech'],0.0,0.0
rt @jennyschuessler: new: philip roths estate caused a furor when they said they may destroy his private papers. we learned that a good ch,['hate.speech'],0.15909090909090906,0.35738636363636367
"in the netherlands, when people did have lessons about slavery, it was usually about the united states, a curator ",['hate.speech'],-0.25,0.25
"were the guinea pigs at this point.

australian softball players were the first athletes to arrive in japan befo ",['hate.speech'],0.125,0.16666666666666666
"rt @neil_irwin: put it all together, and this is an economy that is healing, but not with the kind of robust, hot vaxx summer boom that i h",['hate.speech'],0.425,0.875
rt @patcohennyt: there is a big puzzle in the labor market: nearly 7 million people who are out of work say they want a job; and there are,['hate.speech'],0.05,0.25
rt @bencasselman: the official unemployment rate fell to 5.8% in may. adjusting for misclassification and labor force exits (roughly what t,['hate.speech'],-0.1,0.4
retired army lt. col. barnard kemter credited formerly enslaved black americans with being among the first to pay t ,['hate.speech'],0.02777777777777778,0.25555555555555554
"rt @karan_singhs: new: this is nangli vihar, a suburb in india's capital. as new delhi suffered one of the worlds deadliest coronavirus ou",['neutral'],0.13636363636363635,0.45454545454545453
"in opinion

tom hanks asks in a guest essay: ""how different would perspectives be had we all been taught about tuls ",['hate.speech'],0.0,0.6
"roman protasevich, an activist who was detained when his flight was diverted to belarus, confessed on state tv to h ",['hate.speech'],0.0,0.0
theres a growing number of adult fans of lego  also known as afol  who have built their own communities online t ,['hate.speech'],0.35,0.65
"read analysis of fridays jobs report from our reporters here.
",['neutral'],0.0,0.0
"breaking news: you.s. employers added 559,000 jobs in may as hiring picked up. the unemployment rate fell to 5.8%.
",['neutral'],0.0,0.0
"in opinion

senators must confront what has proved to be a debilitating obstacle: the legislative filibuster  mor ",['neutral'],0.0,0.0
rt @nytimesworld: a leading figure in germanys roman catholic church has offered his resignation to pope francis as an act of personal res,['neutral'],0.0,0.2
"rt @nytimesworld: in the netherlands, when people did have lessons about slavery, it was usually about the united states,"" said a rijksmus",['hate.speech'],-0.25,0.25
lockdowns and a surge in online shopping have accelerated the downward spiral of brick-and-mortar retailing in brit ,['neutral'],0.0,0.0
the los angeles lakers were eliminated from the nba playoffs by the phoenix suns. the defending champions struggled ,['hate.speech'],0.0,0.0
"a google fact box identified kannada, spoken by tens of millions of people in indias south, as the countrys ugli ",['neutral'],0.0,0.0
antitrust investigations by the european union and britain are looking at whether vast troves of data give facebo ,['neutral'],0.0,0.5
"rt @karan_singhs: 'everyone here is alone': as indias capital suffered one of the worlds deadliest outbreaks, i turned to residents of na",['hate.speech'],0.0,0.0
"news analysis: a coalition agreement that would oust prime minister benjamin netanyahu, and include an independent ",['neutral'],0.0,0.125
"as covid-19 spread through the new delhi suburb of nangli vihar, so did fear.

with hospitals full and the governme ",['hate.speech'],0.24318181818181817,0.5022727272727273
rising prices. supply bottlenecks. labor shortages. it's a strange moment for the you.s. economy. watch these key ind ,['neutral'],-0.025,0.575
"in opinion

tom hanks asks in a guest essay: ""how different would perspectives be had we all been taught about tuls ",['hate.speech'],0.0,0.6
"rt @paulmozur: as hong kong readies for the first tiananmen vigil under the national security law, it's sadly appropriate we now have our f",['neutral'],0.375,0.41666666666666663
"we asked experts on caregiving and aging, as well as dozens of people who have been caregivers themselves, for thei ",['neutral'],0.0,0.0
"rt @vwang3: if you can step out now and take this one small step and see each other, i think this will boost the movement, chow hang tung",['hate.speech'],-0.1875,0.3875
"khaby lame, a former factory worker in italy, has become the fastest-growing creator on tiktok. he believes his com ",['hate.speech'],-0.25,0.375
new zealands supreme court ruled that a man accused of killing a chinese woman in 2009 could be extradited to chin ,['hate.speech'],0.06818181818181818,0.22727272727272727
a brand-new apartment. paid leave. a private party on a commercial plane. incentives to get vaccinated against covi ,['neutral'],0.0,0.1875
hong kong residents were barred from holding their usual vigil to commemorate the 1989 tiananmen square massacre. b ,['neutral'],-0.25,0.25
the un said it had suspended the voting rights of iran and four smaller countries for delinquent dues. iran called ,['hate.speech'],0.0,0.5
the los angeles lakers were eliminated from the nba playoffs by the phoenix suns. the defending champions struggled ,['hate.speech'],0.0,0.0
"in opinion 

were all learning to adjust our conception of age, our opinion columnist @nytdavidbrooks writes. p ",['neutral'],0.0,0.0
khaby lame may soon become the most followed tiktok star in the world. the secret to the 21-year-old creators succ ,['hate.speech'],-0.13333333333333333,0.65
"you can make these gingery meatballs with any kind of ground meat (or vegan meat), but rich, brawny pork goes espec ",['hate.speech'],0.4875,0.825
president biden issued an executive order banning you.s. investment in chinese firms linked to the military or engage ,['hate.speech'],-0.05,0.05
"stephen king himself adapted his novel ""lisey's story"" into a new appletv+ series starring julianne moore. i have he ",['hate.speech'],0.13636363636363635,0.45454545454545453
"in tulsa, a new museum called greenwood rising is set to open this summer. ""museums are valuable to the extent they ",['hate.speech'],0.06818181818181818,0.4772727272727273
pride is regaining some of its sparkle this year. from family-friendly afternoons to potty-mouthed drag queen night ,['hate.speech'],-0.1,0.07083333333333333
news analysis: prime minister benjamin netanyahu of israel failed to win a majority in the past three elections  b ,['hate.speech'],0.01666666666666668,0.31666666666666665
north atlantic right whales are struggling to survive and it shows. most of the 360 or so of them that are alive to ,['hate.speech'],0.29523809523809524,0.4785714285714285
retired army lt. col. barnard kemter had been crediting formerly enslaved black americans with being among the firs ,['hate.speech'],-0.08333333333333333,0.21666666666666667
federal prosecutors and lawyers for rudy giuliani have recommended that a former judge in manhattan be appointed to ,['hate.speech'],0.0,0.0
the white house warned american businesses on thursday to take urgent security measures to protect against ransomwa ,['neutral'],0.0,0.0
rt @benweisernyt: new: giuliani and you.s. prosecutors jointly recommend that former federal judge barbara s. jones be appointed to review ma,['neutral'],0.06818181818181818,0.22727272727272727
"in opinion 

""is trying to 'build back better' by taxing only the very affluent feasible? is it wise? could it be d ",['neutral'],0.409,0.6799999999999999
can covid vaccines affect your ability to get pregnant? what about the timing of fertility treatments? will they ca ,['neutral'],0.3333333333333333,0.5
the you.s. government found no evidence that aerial phenomena witnessed by navy pilots in recent years were alien spa ,['hate.speech'],-0.125,0.5
"the justice department is investigating the postmaster general, louis dejoy, over possible violations of campaign f ",['hate.speech'],0.02500000000000001,0.75
"after a nearly yearlong battle, new york city was cleared to move dozens of homeless men out of an upper west side ",['hate.speech'],0.07878787878787878,0.28484848484848485
rt @rickgladstone: a you.s.-iranian irritant that has entangled the you.n.: iran's voting rights have been suspended because it hasn't paid due,['hate.speech'],-0.125,0.375
"mike krzyzewski, dukes mens basketball coach, said hell retire in 2022.

swipe through coach OK's 1,170-win journ ",['hate.speech'],0.5,0.5
the third round of the french open begins on friday. here are some matches to keep an eye on. ,['hate.speech'],-0.05,0.225
in today's issue of our chinese-language newsletter @xrong looks at why asian american women may be having fewer ch ,['hate.speech'],0.0,0.0
"facebook plans to no longer keep posts by politicians up on its site by default if their speech breaks its rules, a ",['neutral'],0.0,0.0
"a 7-year-old boy in brasher falls, new york, was charged with rape. his arrest has reignited a debate about how the ",['hate.speech'],0.043181818181818175,0.22727272727272727
the military judge presiding in the death penalty case of a man accused of orchestrating the you.s.s. cole bombing ha ,['hate.speech'],-0.1,0.1
"in opinion

""were just a bunch of humans with doubts and confusion. we do the best we can. and the best thing we c ",['neutral'],1.0,0.3
the valedictorian at a dallas high school scrapped her approved graduation speech and took aim at texass abortion ,['hate.speech'],0.16,0.5399999999999999
rt @julianbarnes: scoop: intelligence officials have found no evidence that aerial phenomena witnessed by navy pilots in recent years are a,['hate.speech'],0.0,0.25
mike pence described systemic racism as a left-wing myth during a speech hosted by a republican group in new hamp ,['neutral'],0.13636363636363635,0.45454545454545453
"the strange objects witnessed by navy pilots in recent years remain unexplained, but you.s. officials briefed on a ne ",['neutral'],-0.03333333333333333,0.13333333333333333
the exterior of a new york gallery with an exhibition commemorating the 100th anniversary of the tulsa race massacr ,['hate.speech'],0.13636363636363635,0.45454545454545453
rt @carolrosenberg: defense lawyers in a gitmo death-penalty case are asking a higher court to reverse a decision by an army judge to permi,['neutral'],0.25,0.5
"president biden offered new concessions this week to try to secure his infrastructure proposal, including dropping ",['hate.speech'],0.2681818181818182,0.5272727272727272
breaking news: the you.s. government found no evidence that aerial phenomena witnessed by navy pilots in recent years ,['hate.speech'],0.0,0.25
"as eric adams and andrew yang compete for front-runner status in the new york city mayors race, they have mounted ",['hate.speech'],0.13636363636363635,0.45454545454545453
more than 400 colleges and universities in the you.s. are requiring students to be immunized against covid. but the are ,['hate.speech'],0.5,0.5
"dr. tomoaki kato, a renowned transplant surgeon, contracted covid-19 during new york city's first wave, when doctor ",['hate.speech'],0.19318181818181818,0.3939393939393939
"guyana officials said they had distributed 15,000 bags of food and sanitary supplies and had opened shelters to acc ",['hate.speech'],0.0,0.0
pockets of jammy caramelized pineapple are a thrilling discovery in this creamy tropics-inspired cheesecake. ,['hate.speech'],0.25,1.0
"the you.s. will distribute 25 million vaccine doses this month across a wide range of countries, the white house sa ",['hate.speech'],-0.05,0.2
"a decorated afghan helicopter pilot escaped taliban death threats, avoided his commanders' orders and fled with his ",['hate.speech'],0.0,0.0
the stage is set in the you.s. for an economic experiment testing whether the economy can meaningfully lift workers ,['hate.speech'],0.35,0.35
